fight_link,date,location,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,division,method,last_round,referee,stoppage_details,kd_1,kd_2,sig_str_perc_1,sig_str_perc_2,td_pct_1,td_pct_2,sub_att_1,sub_att_2,rev_1,rev_2,r1_kd_1,r1_kd_2,r1_sig_str_perc_1,r1_sig_str_perc_2,r1_td_pct_1,r1_td_pct_2,r1_sub_att_1,r1_sub_att_2,r1_rev_1,r1_rev_2,r2_kd_1,r2_kd_2,r2_sig_str_perc_1,r2_sig_str_perc_2,r2_td_pct_1,r2_td_pct_2,r2_sub_att_1,r2_sub_att_2,r2_rev_1,r2_rev_2,r3_kd_1,r3_kd_2,r3_sig_str_perc_1,r3_sig_str_perc_2,r3_td_pct_1,r3_td_pct_2,r3_sub_att_1,r3_sub_att_2,r3_rev_1,r3_rev_2,r4_kd_1,r4_kd_2,r4_sig_str_perc_1,r4_sig_str_perc_2,r4_td_pct_1,r4_td_pct_2,r4_sub_att_1,r4_sub_att_2,r4_rev_1,r4_rev_2,r5_kd_1,r5_kd_2,r5_sig_str_perc_1,r5_sig_str_perc_2,r5_td_pct_1,r5_td_pct_2,r5_sub_att_1,r5_sub_att_2,r5_rev_1,r5_rev_2,time_format_rounds,sig_str_landed_1,sig_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_1,total_str_attempted_1,total_str_landed_2,total_str_attempted_2,td_landed_1,td_attempted_1,td_landed_2,td_attempted_2,sig_str_head_landed_1,sig_str_head_attempted_1,sig_str_head_landed_2,sig_str_head_attempted_2,sig_str_body_landed_1,sig_str_body_attempted_1,sig_str_body_landed_2,sig_str_body_attempted_2,sig_str_leg_landed_1,sig_str_leg_attempted_1,sig_str_leg_landed_2,sig_str_leg_attempted_2,sig_str_dist_landed_1,sig_str_dist_attempted_1,sig_str_dist_landed_2,sig_str_dist_attempted_2,sig_str_clinch_landed_1,sig_str_clinch_attempted_1,sig_str_clinch_landed_2,sig_str_clinch_attempted_2,sig_str_ground_landed_1,sig_str_ground_attempted_1,sig_str_ground_landed_2,sig_str_ground_attempted_2,r1_sig_str_landed_1,r1_sig_str_attempted_1,r1_sig_str_landed_2,r1_sig_str_attempted_2,r1_total_str_landed_1,r1_total_str_attempted_1,r1_total_str_landed_2,r1_total_str_attempted_2,r1_td_landed_1,r1_td_attempted_1,r1_td_landed_2,r1_td_attempted_2,r1_sig_str_head_landed_1,r1_sig_str_head_attempted_1,r1_sig_str_head_landed_2,r1_sig_str_head_attempted_2,r1_sig_str_body_landed_1,r1_sig_str_body_attempted_1,r1_sig_str_body_landed_2,r1_sig_str_body_attempted_2,r1_sig_str_leg_landed_1,r1_sig_str_leg_attempted_1,r1_sig_str_leg_landed_2,r1_sig_str_leg_attempted_2,r1_sig_str_dist_landed_1,r1_sig_str_dist_attempted_1,r1_sig_str_dist_landed_2,r1_sig_str_dist_attempted_2,r1_sig_str_clinch_landed_1,r1_sig_str_clinch_attempted_1,r1_sig_str_clinch_landed_2,r1_sig_str_clinch_attempted_2,r1_sig_str_ground_landed_1,r1_sig_str_ground_attempted_1,r1_sig_str_ground_landed_2,r1_sig_str_ground_attempted_2,r2_sig_str_landed_1,r2_sig_str_attempted_1,r2_sig_str_landed_2,r2_sig_str_attempted_2,r2_total_str_landed_1,r2_total_str_attempted_1,r2_total_str_landed_2,r2_total_str_attempted_2,r2_td_landed_1,r2_td_attempted_1,r2_td_landed_2,r2_td_attempted_2,r2_sig_str_head_landed_1,r2_sig_str_head_attempted_1,r2_sig_str_head_landed_2,r2_sig_str_head_attempted_2,r2_sig_str_body_landed_1,r2_sig_str_body_attempted_1,r2_sig_str_body_landed_2,r2_sig_str_body_attempted_2,r2_sig_str_leg_landed_1,r2_sig_str_leg_attempted_1,r2_sig_str_leg_landed_2,r2_sig_str_leg_attempted_2,r2_sig_str_dist_landed_1,r2_sig_str_dist_attempted_1,r2_sig_str_dist_landed_2,r2_sig_str_dist_attempted_2,r2_sig_str_clinch_landed_1,r2_sig_str_clinch_attempted_1,r2_sig_str_clinch_landed_2,r2_sig_str_clinch_attempted_2,r2_sig_str_ground_landed_1,r2_sig_str_ground_attempted_1,r2_sig_str_ground_landed_2,r2_sig_str_ground_attempted_2,r3_sig_str_landed_1,r3_sig_str_attempted_1,r3_sig_str_landed_2,r3_sig_str_attempted_2,r3_total_str_landed_1,r3_total_str_attempted_1,r3_total_str_landed_2,r3_total_str_attempted_2,r3_td_landed_1,r3_td_attempted_1,r3_td_landed_2,r3_td_attempted_2,r3_sig_str_head_landed_1,r3_sig_str_head_attempted_1,r3_sig_str_head_landed_2,r3_sig_str_head_attempted_2,r3_sig_str_body_landed_1,r3_sig_str_body_attempted_1,r3_sig_str_body_landed_2,r3_sig_str_body_attempted_2,r3_sig_str_leg_landed_1,r3_sig_str_leg_attempted_1,r3_sig_str_leg_landed_2,r3_sig_str_leg_attempted_2,r3_sig_str_dist_landed_1,r3_sig_str_dist_attempted_1,r3_sig_str_dist_landed_2,r3_sig_str_dist_attempted_2,r3_sig_str_clinch_landed_1,r3_sig_str_clinch_attempted_1,r3_sig_str_clinch_landed_2,r3_sig_str_clinch_attempted_2,r3_sig_str_ground_landed_1,r3_sig_str_ground_attempted_1,r3_sig_str_ground_landed_2,r3_sig_str_ground_attempted_2,r4_sig_str_landed_1,r4_sig_str_attempted_1,r4_sig_str_landed_2,r4_sig_str_attempted_2,r4_total_str_landed_1,r4_total_str_attempted_1,r4_total_str_landed_2,r4_total_str_attempted_2,r4_td_landed_1,r4_td_attempted_1,r4_td_landed_2,r4_td_attempted_2,r4_sig_str_head_landed_1,r4_sig_str_head_attempted_1,r4_sig_str_head_landed_2,r4_sig_str_head_attempted_2,r4_sig_str_body_landed_1,r4_sig_str_body_attempted_1,r4_sig_str_body_landed_2,r4_sig_str_body_attempted_2,r4_sig_str_leg_landed_1,r4_sig_str_leg_attempted_1,r4_sig_str_leg_landed_2,r4_sig_str_leg_attempted_2,r4_sig_str_dist_landed_1,r4_sig_str_dist_attempted_1,r4_sig_str_dist_landed_2,r4_sig_str_dist_attempted_2,r4_sig_str_clinch_landed_1,r4_sig_str_clinch_attempted_1,r4_sig_str_clinch_landed_2,r4_sig_str_clinch_attempted_2,r4_sig_str_ground_landed_1,r4_sig_str_ground_attempted_1,r4_sig_str_ground_landed_2,r4_sig_str_ground_attempted_2,r5_sig_str_landed_1,r5_sig_str_attempted_1,r5_sig_str_landed_2,r5_sig_str_attempted_2,r5_total_str_landed_1,r5_total_str_attempted_1,r5_total_str_landed_2,r5_total_str_attempted_2,r5_td_landed_1,r5_td_attempted_1,r5_td_landed_2,r5_td_attempted_2,r5_sig_str_head_landed_1,r5_sig_str_head_attempted_1,r5_sig_str_head_landed_2,r5_sig_str_head_attempted_2,r5_sig_str_body_landed_1,r5_sig_str_body_attempted_1,r5_sig_str_body_landed_2,r5_sig_str_body_attempted_2,r5_sig_str_leg_landed_1,r5_sig_str_leg_attempted_1,r5_sig_str_leg_landed_2,r5_sig_str_leg_attempted_2,r5_sig_str_dist_landed_1,r5_sig_str_dist_attempted_1,r5_sig_str_dist_landed_2,r5_sig_str_dist_attempted_2,r5_sig_str_clinch_landed_1,r5_sig_str_clinch_attempted_1,r5_sig_str_clinch_landed_2,r5_sig_str_clinch_attempted_2,r5_sig_str_ground_landed_1,r5_sig_str_ground_attempted_1,r5_sig_str_ground_landed_2,r5_sig_str_ground_attempted_2,ctrl_1_seconds,ctrl_2_seconds,last_round_time_seconds,r1_ctrl_1_seconds,r1_ctrl_2_seconds,r2_ctrl_1_seconds,r2_ctrl_2_seconds,r3_ctrl_1_seconds,r3_ctrl_2_seconds,r4_ctrl_1_seconds,r4_ctrl_2_seconds,r5_ctrl_1_seconds,r5_ctrl_2_seconds,total_fight_time_seconds
http://ufcstats.com/fight-details/ae5c7517d9f2516c,2017-06-25,"Oklahoma City, Oklahoma, USA",Joachim Christensen,Dominick Reyes,,"""The Devastator""",L,W,Light Heavyweight Bout,KO/TKO,1.0,Gary Ritter,Punches to Head At Distance,0.0,1.0,0.33,0.81,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.81,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1,3,13,16,1,3,13,16,0,1,0,0,1,3,10,13,0,0,2,2,0,0,1,1,1,3,7,10,0,0,0,0,0,0,6,6,1,3,13,16,1,3,13,16,0,1,0,0,1,3,10,13,0,0,2,2,0,0,1,1,1,3,7,10,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,29.0,0.0,6.0,,,,,,,,,29.0
http://ufcstats.com/fight-details/3d1f83264d87c529,2017-06-25,"Oklahoma City, Oklahoma, USA",Vitor Miranda,Marvin Vettori,"""Lex Luthor""","""The Italian Dream""",L,W,Middleweight Bout,Decision - Unanimous,3.0,Gary Ritter,,0.0,0.0,0.31,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.43,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.35,,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.49,0.0,0.33,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,51,161,69,161,74,186,81,176,0,1,3,7,13,92,50,138,13,28,6,9,25,41,13,14,46,156,66,158,5,5,2,2,0,0,1,1,8,46,25,58,9,47,27,63,0,0,1,1,2,23,17,47,2,7,2,4,4,16,6,7,8,46,24,57,0,0,1,1,0,0,0,0,15,52,17,48,24,62,25,56,0,0,1,3,1,29,10,41,3,8,2,2,11,15,5,5,15,52,16,47,0,0,0,0,0,0,1,1,28,63,27,55,41,77,29,57,0,1,1,3,10,40,23,50,8,13,2,3,10,10,2,2,23,58,26,54,5,5,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,225.0,300.0,0.0,59.0,13.0,82.0,0.0,84.0,,,,,900.0
http://ufcstats.com/fight-details/b53fd8bce62aa1c6,2017-06-25,"Oklahoma City, Oklahoma, USA",Tim Means,Alex Garcia,"""The Dirty Bird""","""The Dominican Nightmare""",W,L,Welterweight Bout,Decision - Unanimous,3.0,Mario Yamasaki,,0.0,0.0,0.36,0.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.18,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,64,174,32,151,76,186,32,151,0,0,0,5,31,129,26,139,26,38,5,11,7,7,1,1,63,173,31,148,1,1,1,3,0,0,0,0,22,54,13,48,34,66,13,48,0,0,0,2,5,34,10,43,14,17,3,5,3,3,0,0,21,53,13,48,1,1,0,0,0,0,0,0,19,58,9,48,19,58,9,48,0,0,0,1,11,47,9,47,6,9,0,1,2,2,0,0,19,58,8,47,0,0,1,1,0,0,0,0,23,62,10,55,23,62,10,55,0,0,0,2,15,48,7,49,6,12,2,5,2,2,1,1,23,62,10,53,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,300.0,1.0,18.0,0.0,11.0,0.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/1bd52b0c01018f4a,2017-06-25,"Oklahoma City, Oklahoma, USA",Carla Esparza,Maryna Moroz,"""Cookie Monster""","""Iron Lady""",W,L,Women's Strawweight Bout,Decision - Unanimous,3.0,Mario Yamasaki,,0.0,0.0,0.42,0.31,0.42,,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.36,0.33,,0.0,1.0,0.0,0.0,0.0,0.0,0.56,0.34,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.25,0.66,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,40,95,38,119,142,204,48,134,6,14,0,0,32,81,35,114,4,6,3,5,4,8,0,0,19,63,32,110,8,10,0,3,13,22,6,6,11,31,13,36,73,93,16,41,1,3,0,0,11,31,13,35,0,0,0,1,0,0,0,0,9,27,11,34,0,0,0,0,2,4,2,2,18,32,15,44,42,63,18,47,1,5,0,0,15,28,13,42,3,4,2,2,0,0,0,0,5,19,12,38,6,6,0,3,7,7,3,3,11,32,10,39,27,48,14,46,4,6,0,0,6,22,9,37,1,2,1,2,4,8,0,0,5,17,9,38,2,4,0,0,4,11,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,0.0,300.0,135.0,0.0,106.0,0.0,142.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/bd59c07a106d331b,2017-06-25,"Oklahoma City, Oklahoma, USA",Felice Herrig,Justine Kish,"""Lil Bulldog""",,W,L,Women's Strawweight Bout,Decision - Unanimous,3.0,Keith Peterson,,0.0,0.0,0.5,0.55,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.58,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.54,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.72,0.54,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,47,93,40,72,131,182,50,84,2,5,0,2,40,86,28,57,7,7,8,10,0,0,4,5,24,63,28,58,1,2,5,6,22,28,7,8,10,17,8,13,32,40,8,13,0,3,0,2,9,16,6,11,1,1,2,2,0,0,0,0,5,8,3,7,1,1,2,2,4,8,3,4,16,47,26,48,23,55,35,59,1,1,0,0,11,42,19,39,5,5,5,6,0,0,2,3,16,47,19,41,0,0,3,3,0,0,4,4,21,29,6,11,76,87,7,12,1,1,0,0,20,28,3,7,1,1,1,2,0,0,2,2,3,8,6,10,0,1,0,1,18,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0,104.0,300.0,190.0,67.0,96.0,37.0,278.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/3a4d2a933a3c7291,2017-06-25,"Oklahoma City, Oklahoma, USA",BJ Penn,Dennis Siver,"""The Prodigy""",,L,W,Featherweight Bout,Decision - Majority,3.0,Kevin MacDonald,,1.0,0.0,0.53,0.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.26,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.51,0.32,,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.47,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,57,107,103,280,65,116,120,300,0,0,0,1,47,95,59,199,10,12,9,29,0,0,35,52,49,95,103,275,4,4,0,5,4,8,0,0,22,39,26,98,27,44,29,102,0,0,0,1,19,36,15,70,3,3,4,16,0,0,7,12,18,35,26,93,4,4,0,5,0,0,0,0,21,41,21,65,24,45,35,81,0,0,0,0,15,34,12,47,6,7,2,6,0,0,7,12,17,33,21,65,0,0,0,0,4,8,0,0,14,27,56,117,14,27,56,117,0,0,0,0,13,25,32,82,1,2,3,7,0,0,21,28,14,27,56,117,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,11.0,300.0,12.0,11.0,109.0,0.0,0.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/7013a95ea4014606,2017-06-25,"Oklahoma City, Oklahoma, USA",Michael Chiesa,Kevin Lee,"""Maverick""","""The Motown Phenom""",L,W,Lightweight Bout,Submission,1.0,Mario Yamasaki,Rear Naked Choke,0.0,0.0,0.44,0.73,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.73,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4,9,22,30,9,14,37,45,0,0,1,1,3,8,19,27,1,1,1,1,0,0,2,2,2,7,3,4,0,0,0,0,2,2,19,26,4,9,22,30,9,14,37,45,0,0,1,1,3,8,19,27,1,1,1,1,0,0,2,2,2,7,3,4,0,0,0,0,2,2,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,213.0,277.0,8.0,213.0,,,,,,,,,277.0
http://ufcstats.com/fight-details/0ad57af26ddc7930,2017-06-25,"Oklahoma City, Oklahoma, USA",Tim Boetsch,Johny Hendricks,"""The Barbarian""","""Bigg Rigg""",W,L,Middleweight Bout,KO/TKO,2.0,Kevin MacDonald,Punches to Head In Clinch,0.0,0.0,0.6,0.22,,,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.21,,,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.33,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,41,68,10,45,42,69,10,45,0,0,0,0,19,41,2,36,16,20,2,2,6,7,6,7,30,54,10,44,10,13,0,1,1,1,0,0,29,49,9,42,29,49,9,42,0,0,0,0,9,24,2,34,14,18,2,2,6,7,5,6,24,44,9,42,5,5,0,0,0,0,0,0,12,19,1,3,13,20,1,3,0,0,0,0,10,17,0,2,2,2,0,0,0,0,1,1,6,10,1,2,5,8,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,46.0,0.0,0.0,1.0,0.0,,,,,,,346.0
http://ufcstats.com/fight-details/6486579eee778b4d,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Marco Beltran,Deiveson Figueiredo,"""Psycho""","""Deus da Guerra""",L,W,Flyweight Bout,KO/TKO,2.0,Osiris Maia,"to    
      Referee stoppage between rounds",0.0,1.0,0.4,0.65,,0.66,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0.66,,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.35,0.65,,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16,40,17,26,19,43,21,31,0,0,2,3,11,33,10,17,0,2,6,8,5,5,1,1,9,24,8,12,0,0,1,1,7,16,8,13,6,12,4,6,8,14,4,6,0,0,1,2,5,11,1,3,0,0,2,2,1,1,1,1,1,6,2,3,0,0,1,1,5,6,1,2,10,28,13,20,11,29,17,25,0,0,1,1,6,22,9,14,0,2,4,6,4,4,0,0,8,18,6,9,0,0,0,0,2,10,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,288.0,300.0,114.0,112.0,0.0,176.0,,,,,,,600.0
http://ufcstats.com/fight-details/88e0de323a83f241,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Luan Chagas,Jim Wallhead,"""Tarzan""","""Judo""",W,L,Welterweight Bout,Submission,2.0,Eduardo Herdy,Rear Naked Choke,1.0,0.0,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.61,0.18,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,95,157,32,160,95,157,33,161,0,2,0,2,72,128,24,146,4,8,7,13,19,21,1,1,88,149,31,159,4,5,1,1,3,3,0,0,42,71,16,74,42,71,16,74,0,1,0,2,32,58,12,67,1,4,3,6,9,9,1,1,39,67,16,74,3,4,0,0,0,0,0,0,53,86,16,86,53,86,17,87,0,1,0,0,40,70,12,79,3,4,4,7,10,12,0,0,49,82,15,85,1,1,1,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,288.0,2.0,0.0,17.0,7.0,,,,,,,588.0
http://ufcstats.com/fight-details/2fd43be584ef522b,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Viviane Pereira,Jamie Moyle,"""Sucuri""",,W,L,Women's Strawweight Bout,Decision - Unanimous,3.0,Mario Yamasaki,,0.0,0.0,0.38,0.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.4,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,80,208,80,156,101,232,85,161,0,0,0,1,66,183,36,103,10,20,28,34,4,5,16,19,71,190,64,136,6,10,13,16,3,8,3,4,17,55,33,45,25,65,37,49,0,0,0,0,16,50,10,20,0,4,16,17,1,1,7,8,14,49,23,35,3,6,10,10,0,0,0,0,27,73,21,46,40,86,22,47,0,0,0,1,20,60,9,31,5,10,8,11,2,3,4,4,22,62,16,38,2,3,2,4,3,8,3,4,36,80,26,65,36,81,26,65,0,0,0,0,30,73,17,52,5,6,4,6,1,1,5,7,35,79,25,63,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,9.0,300.0,70.0,3.0,43.0,2.0,0.0,4.0,,,,,900.0
http://ufcstats.com/fight-details/3ad3acca165a5d90,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Antonio Carlos Junior,Eric Spicely,"""Cara de Sapato""","""Zebrinha""",W,L,Middleweight Bout,Submission,2.0,John McCarthy,Rear Naked Choke,0.0,0.0,0.52,0.65,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.58,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.55,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12,23,17,26,37,56,39,49,1,1,1,2,9,19,17,26,2,3,0,0,1,1,0,0,1,7,1,6,0,1,0,0,11,15,16,20,10,17,12,17,28,38,22,28,1,1,1,1,8,14,12,17,1,2,0,0,1,1,0,0,1,3,0,2,0,1,0,0,9,13,12,15,2,6,5,9,9,18,17,21,0,0,0,1,1,5,5,9,1,1,0,0,0,0,0,0,0,4,1,4,0,0,0,0,2,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,35.0,229.0,81.0,35.0,207.0,0.0,,,,,,,529.0
http://ufcstats.com/fight-details/36f0c6d7126e09ee,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Johnny Eduardo,Matthew Lopez,,,L,W,Bantamweight Bout,KO/TKO,1.0,Mario Yamasaki,Punches to Head On Ground,0.0,0.0,0.53,0.75,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.53,0.75,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16,30,43,57,16,30,59,73,0,0,1,1,11,23,43,57,0,1,0,0,5,6,0,0,16,30,4,12,0,0,0,0,0,0,39,45,16,30,43,57,16,30,59,73,0,0,1,1,11,23,43,57,0,1,0,0,5,6,0,0,16,30,4,12,0,0,0,0,0,0,39,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76.0,177.0,0.0,76.0,,,,,,,,,177.0
http://ufcstats.com/fight-details/5bfaa389a67139fd,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Claudia Gadelha,Karolina Kowalkiewicz,"""Claudinha""",,W,L,Women's Strawweight Bout,Submission,1.0,Mario Yamasaki,Rear Naked Choke,0.0,0.0,0.28,0.24,0.5,,1.0,0.0,0.0,0.0,0.0,0.0,0.28,0.24,0.5,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8,28,9,37,8,28,12,40,1,2,0,0,6,24,6,33,2,3,0,1,0,1,3,3,6,26,9,36,2,2,0,1,0,0,0,0,8,28,9,37,8,28,12,40,1,2,0,0,6,24,6,33,2,3,0,1,0,1,3,3,6,26,9,36,2,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0,183.0,46.0,0.0,,,,,,,,,183.0
http://ufcstats.com/fight-details/823e9449bd47e408,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Vitor Belfort,Nate Marquardt,"""The Phenom""","""The Great""",W,L,Middleweight Bout,Decision - Unanimous,3.0,Osiris Maia,,0.0,0.0,0.47,0.5,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.47,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.52,,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.5,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,37,78,57,113,38,80,68,124,0,0,1,2,30,69,21,74,6,8,16,18,1,1,20,21,25,58,52,108,11,19,5,5,1,1,0,0,3,10,11,23,3,11,21,33,0,0,1,1,3,9,1,13,0,1,3,3,0,0,7,7,2,9,10,22,0,0,1,1,1,1,0,0,16,33,26,50,16,33,26,50,0,0,0,0,13,30,10,33,2,2,8,9,1,1,8,8,9,22,23,47,7,11,3,3,0,0,0,0,18,35,20,40,19,36,21,41,0,0,0,1,14,30,10,28,4,5,5,6,0,0,5,6,14,27,19,39,4,8,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,300.0,0.0,63.0,0.0,0.0,0.0,0.0,,,,,900.0
