fight_link,date,location,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,division,method,last_round,last_round_time,time_format,referee,stoppage_details,kd_1,kd_2,sig_str_1,sig_str_2,sig_str_perc_1,sig_str_perc_2,total_str_1,total_str_2,td_1,td_2,td_pct_1,td_pct_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,r1_kd_1,r1_kd_2,r1_sig_str_1,r1_sig_str_2,r1_sig_str_perc_1,r1_sig_str_perc_2,r1_total_str_1,r1_total_str_2,r1_td_1,r1_td_2,r1_td_pct_1,r1_td_pct_2,r1_sub_att_1,r1_sub_att_2,r1_rev_1,r1_rev_2,r1_ctrl_1,r1_ctrl_2,r2_kd_1,r2_kd_2,r2_sig_str_1,r2_sig_str_2,r2_sig_str_perc_1,r2_sig_str_perc_2,r2_total_str_1,r2_total_str_2,r2_td_1,r2_td_2,r2_td_pct_1,r2_td_pct_2,r2_sub_att_1,r2_sub_att_2,r2_rev_1,r2_rev_2,r2_ctrl_1,r2_ctrl_2,r3_kd_1,r3_kd_2,r3_sig_str_1,r3_sig_str_2,r3_sig_str_perc_1,r3_sig_str_perc_2,r3_total_str_1,r3_total_str_2,r3_td_1,r3_td_2,r3_td_pct_1,r3_td_pct_2,r3_sub_att_1,r3_sub_att_2,r3_rev_1,r3_rev_2,r3_ctrl_1,r3_ctrl_2,r4_kd_1,r4_kd_2,r4_sig_str_1,r4_sig_str_2,r4_sig_str_perc_1,r4_sig_str_perc_2,r4_total_str_1,r4_total_str_2,r4_td_1,r4_td_2,r4_td_pct_1,r4_td_pct_2,r4_sub_att_1,r4_sub_att_2,r4_rev_1,r4_rev_2,r4_ctrl_1,r4_ctrl_2,r5_kd_1,r5_kd_2,r5_sig_str_1,r5_sig_str_2,r5_sig_str_perc_1,r5_sig_str_perc_2,r5_total_str_1,r5_total_str_2,r5_td_1,r5_td_2,r5_td_pct_1,r5_td_pct_2,r5_sub_att_1,r5_sub_att_2,r5_rev_1,r5_rev_2,r5_ctrl_1,r5_ctrl_2,sig_str_head_1,sig_str_head_2,sig_str_body_1,sig_str_body_2,sig_str_leg_1,sig_str_leg_2,sig_str_dist_1,sig_str_dist_2,sig_str_clinch_1,sig_str_clinch_2,sig_str_ground_1,sig_str_ground_2,r1_sig_str_head_1,r1_sig_str_head_2,r1_sig_str_body_1,r1_sig_str_body_2,r1_sig_str_leg_1,r1_sig_str_leg_2,r1_sig_str_dist_1,r1_sig_str_dist_2,r1_sig_str_clinch_1,r1_sig_str_clinch_2,r1_sig_str_ground_1,r1_sig_str_ground_2,r2_sig_str_head_1,r2_sig_str_head_2,r2_sig_str_body_1,r2_sig_str_body_2,r2_sig_str_leg_1,r2_sig_str_leg_2,r2_sig_str_dist_1,r2_sig_str_dist_2,r2_sig_str_clinch_1,r2_sig_str_clinch_2,r2_sig_str_ground_1,r2_sig_str_ground_2,r3_sig_str_head_1,r3_sig_str_head_2,r3_sig_str_body_1,r3_sig_str_body_2,r3_sig_str_leg_1,r3_sig_str_leg_2,r3_sig_str_dist_1,r3_sig_str_dist_2,r3_sig_str_clinch_1,r3_sig_str_clinch_2,r3_sig_str_ground_1,r3_sig_str_ground_2,r4_sig_str_head_1,r4_sig_str_head_2,r4_sig_str_body_1,r4_sig_str_body_2,r4_sig_str_leg_1,r4_sig_str_leg_2,r4_sig_str_dist_1,r4_sig_str_dist_2,r4_sig_str_clinch_1,r4_sig_str_clinch_2,r4_sig_str_ground_1,r4_sig_str_ground_2,r5_sig_str_head_1,r5_sig_str_head_2,r5_sig_str_body_1,r5_sig_str_body_2,r5_sig_str_leg_1,r5_sig_str_leg_2,r5_sig_str_dist_1,r5_sig_str_dist_2,r5_sig_str_clinch_1,r5_sig_str_clinch_2,r5_sig_str_ground_1,r5_sig_str_ground_2,error,error_type
http://ufcstats.com/fight-details/7ec24848cac6c5a1,"
      May 09, 2015
    ","

      Adelaide, South Australia, Australia
    ",Brad Tavares,Robert Whittaker,,"""The Reaper""",L,W,Middleweight Bout,KO/TKO,1,0:44,3 Rnd (5-5-5),Steve Perceval,Punch to Head In Clinch,0,1,2 of 7,10 of 14,28%,71%,2 of 7,10 of 14,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:04,0,1,2 of 7,10 of 14,28%,71%,2 of 7,10 of 14,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 5,9 of 12,0 of 0,0 of 1,2 of 2,1 of 1,2 of 7,7 of 11,0 of 0,0 of 0,0 of 0,3 of 3,0 of 5,9 of 12,0 of 0,0 of 1,2 of 2,1 of 1,2 of 7,7 of 11,0 of 0,0 of 0,0 of 0,3 of 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/0fa31c9f7495810b,"
      May 09, 2015
    ","

      Adelaide, South Australia, Australia
    ",Anthony Perosh,Sean O'Connell,"""The Hippo""","""The Real OC""",L,W,Light Heavyweight Bout,KO/TKO,1,0:56,3 Rnd (5-5-5),Greg Kleynjans,Punches to Head In Clinch,0,0,3 of 5,20 of 38,60%,52%,3 of 5,20 of 38,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,0,0,3 of 5,20 of 38,60%,52%,3 of 5,20 of 38,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 of 5,18 of 33,0 of 0,1 of 4,0 of 0,1 of 1,3 of 5,9 of 21,0 of 0,11 of 17,0 of 0,0 of 0,3 of 5,18 of 33,0 of 0,1 of 4,0 of 0,1 of 1,3 of 5,9 of 21,0 of 0,11 of 17,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/418b6f692abe9e35,"
      May 09, 2015
    ","

      Adelaide, South Australia, Australia
    ",Jake Matthews,James Vick,"""The Celtic Kid""","""The Texecutioner""",L,W,Lightweight Bout,Submission,1,4:53,3 Rnd (5-5-5),Steve Perceval,Guillotine Choke After Drop to Ground,0,0,4 of 28,10 of 26,14%,38%,4 of 28,19 of 35,1 of 2,0 of 1,50%,0%,0,1,0,0,1:30,0:07,0,0,4 of 28,10 of 26,14%,38%,4 of 28,19 of 35,1 of 2,0 of 1,50%,0%,0,1,0,0,1:30,0:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 of 25,5 of 17,0 of 3,2 of 4,0 of 0,3 of 5,4 of 28,8 of 24,0 of 0,2 of 2,0 of 0,0 of 0,4 of 25,5 of 17,0 of 3,2 of 4,0 of 0,3 of 5,4 of 28,8 of 24,0 of 0,2 of 2,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/4f722e80eadb6d2f,"
      May 09, 2015
    ","

      Adelaide, South Australia, Australia
    ",Hatsu Hioki,Dan Hooker,,"""The Hangman""",L,W,Featherweight Bout,KO/TKO,2,4:13,3 Rnd (5-5-5),John Sharp,Kick to Head At Distance,0,1,32 of 92,21 of 61,34%,34%,38 of 98,34 of 74,2 of 5,0 of 0,40%,---,0,0,0,1,2:00,0:09,0,0,15 of 40,7 of 25,37%,28%,16 of 41,15 of 33,1 of 2,0 of 0,50%,---,0,0,0,1,0:58,0:07,0,1,17 of 52,14 of 36,32%,38%,22 of 57,19 of 41,1 of 3,0 of 0,33%,---,0,0,0,0,1:02,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 of 70,18 of 49,8 of 21,1 of 4,1 of 1,2 of 8,32 of 92,17 of 55,0 of 0,2 of 3,0 of 0,2 of 3,10 of 29,5 of 16,4 of 10,0 of 3,1 of 1,2 of 6,15 of 40,6 of 23,0 of 0,1 of 2,0 of 0,0 of 0,13 of 41,13 of 33,4 of 11,1 of 1,0 of 0,0 of 2,17 of 52,11 of 32,0 of 0,1 of 1,0 of 0,2 of 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/0590fb4acc06fa93,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Olivier Aubin-Mercier,David Michaud,"""The Canadian Gangster""","""BullDawg""",W,L,Lightweight Bout,Submission,3,1:35,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,1,0,49 of 86,17 of 52,56%,32%,82 of 127,22 of 57,3 of 15,0 of 0,20%,---,1,0,0,0,6:15,0:00,0,0,15 of 20,2 of 8,75%,25%,38 of 48,3 of 9,2 of 10,0 of 0,20%,---,0,0,0,0,4:09,0:00,1,0,27 of 57,13 of 38,47%,34%,35 of 68,17 of 42,0 of 2,0 of 0,0%,---,0,0,0,0,0:50,0:00,0,0,7 of 9,2 of 6,77%,33%,9 of 11,2 of 6,1 of 3,0 of 0,33%,---,1,0,0,0,1:16,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 of 55,14 of 47,12 of 16,3 of 4,15 of 15,0 of 1,23 of 55,12 of 43,22 of 26,4 of 7,4 of 5,1 of 2,8 of 13,2 of 7,1 of 1,0 of 0,6 of 6,0 of 1,3 of 5,1 of 6,12 of 15,0 of 0,0 of 0,1 of 2,14 of 40,10 of 34,10 of 14,3 of 4,3 of 3,0 of 0,19 of 47,11 of 33,4 of 5,2 of 5,4 of 5,0 of 0,0 of 2,2 of 6,1 of 1,0 of 0,6 of 6,0 of 0,1 of 3,0 of 4,6 of 6,2 of 2,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/57b986d06bde71c2,"
      May 09, 2015
    ","

      Adelaide, South Australia, Australia
    ",Stipe Miocic,Mark Hunt,,"""Super Samoan""",W,L,Heavyweight Bout,KO/TKO,5,2:47,5 Rnd (5-5-5-5-5),John Sharp,Punches to Head On Ground,0,0,113 of 180,33 of 96,62%,34%,361 of 464,46 of 109,6 of 8,0 of 0,75%,---,0,0,0,0,16:29,0:00,0,0,16 of 39,15 of 42,41%,35%,48 of 76,17 of 44,1 of 2,0 of 0,50%,---,0,0,0,0,2:08,0:00,0,0,33 of 63,14 of 38,52%,36%,56 of 91,16 of 40,1 of 2,0 of 0,50%,---,0,0,0,0,2:35,0:00,0,0,34 of 41,3 of 7,82%,42%,125 of 149,6 of 10,2 of 2,0 of 0,100%,---,0,0,0,0,4:39,0:00,0,0,24 of 31,1 of 7,77%,14%,62 of 75,7 of 13,1 of 1,0 of 0,100%,---,0,0,0,0,4:27,0:00,0,0,6 of 6,0 of 2,100%,0%,70 of 73,0 of 2,1 of 1,0 of 0,100%,---,0,0,0,0,2:40,0:00,105 of 172,29 of 89,7 of 7,0 of 2,1 of 1,4 of 5,48 of 95,30 of 90,8 of 18,3 of 6,57 of 67,0 of 0,15 of 38,12 of 36,0 of 0,0 of 2,1 of 1,3 of 4,13 of 35,15 of 42,0 of 0,0 of 0,3 of 4,0 of 0,31 of 61,13 of 37,2 of 2,0 of 0,0 of 0,1 of 1,29 of 52,11 of 34,4 of 11,3 of 4,0 of 0,0 of 0,33 of 40,3 of 7,1 of 1,0 of 0,0 of 0,0 of 0,0 of 1,3 of 7,2 of 2,0 of 0,32 of 38,0 of 0,20 of 27,1 of 7,4 of 4,0 of 0,0 of 0,0 of 0,5 of 6,1 of 5,2 of 5,0 of 2,17 of 20,0 of 0,6 of 6,0 of 2,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0 of 2,0 of 0,0 of 0,5 of 5,0 of 0,,
http://ufcstats.com/fight-details/71e123d40fff9edb,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Jessica Rakoczy,Valerie Letourneau,"""The Ragin'""","""Trouble""",L,W,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,,0,0,46 of 107,38 of 124,42%,30%,60 of 125,50 of 136,1 of 5,2 of 2,20%,100%,1,2,1,1,6:18,0:55,0,0,13 of 22,2 of 14,59%,14%,19 of 31,2 of 14,1 of 1,1 of 1,100%,100%,1,2,1,1,3:27,0:44,0,0,13 of 33,19 of 51,39%,37%,18 of 38,27 of 59,0 of 1,0 of 0,0%,---,0,0,0,0,1:34,0:00,0,0,20 of 52,17 of 59,38%,28%,23 of 56,21 of 63,0 of 3,1 of 1,0%,100%,0,0,0,0,1:17,0:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 of 78,17 of 93,17 of 24,10 of 14,3 of 5,11 of 17,29 of 84,27 of 101,11 of 14,10 of 22,6 of 9,1 of 1,6 of 14,1 of 11,6 of 7,0 of 1,1 of 1,1 of 2,3 of 8,2 of 12,4 of 5,0 of 2,6 of 9,0 of 0,8 of 25,8 of 38,5 of 8,3 of 5,0 of 0,8 of 8,11 of 31,14 of 42,2 of 2,5 of 9,0 of 0,0 of 0,12 of 39,8 of 44,6 of 9,7 of 8,2 of 4,2 of 7,15 of 45,11 of 47,5 of 7,5 of 11,0 of 0,1 of 1,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/48f23cc8cc5ad9a9,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Chad Laprise,Bryan Barberena,"""The Disciple""","""Bam Bam""",W,L,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Philippe Chartier,,0,0,84 of 172,94 of 202,48%,46%,84 of 172,99 of 207,0 of 1,1 of 3,0%,33%,0,0,0,0,0:10,0:34,0,0,34 of 70,22 of 64,48%,34%,34 of 70,22 of 64,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,0,0,28 of 57,32 of 60,49%,53%,28 of 57,33 of 61,0 of 1,0 of 1,0%,0%,0,0,0,0,0:02,0:00,0,0,22 of 45,40 of 78,48%,51%,22 of 45,44 of 82,0 of 0,1 of 2,---,50%,0,0,0,0,0:08,0:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52 of 132,36 of 122,21 of 29,21 of 34,11 of 11,37 of 46,78 of 163,72 of 173,6 of 9,22 of 27,0 of 0,0 of 2,20 of 53,7 of 39,7 of 10,3 of 10,7 of 7,12 of 15,34 of 70,22 of 63,0 of 0,0 of 1,0 of 0,0 of 0,17 of 44,14 of 37,7 of 9,6 of 8,4 of 4,12 of 15,25 of 51,26 of 54,3 of 6,6 of 6,0 of 0,0 of 0,15 of 35,15 of 46,7 of 10,12 of 16,0 of 0,13 of 16,19 of 42,24 of 56,3 of 3,16 of 20,0 of 0,0 of 2,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/059dcd0b3b8e0a3f,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Nordine Taleb,Chris Clements,,"""The Menace""",W,L,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,0,0,36 of 64,17 of 62,56%,27%,64 of 97,29 of 75,6 of 6,0 of 0,100%,---,0,1,0,0,10:02,0:00,0,0,16 of 29,12 of 33,55%,36%,24 of 38,18 of 39,2 of 2,0 of 0,100%,---,0,0,0,0,2:28,0:00,0,0,11 of 18,3 of 15,61%,20%,25 of 35,7 of 19,1 of 1,0 of 0,100%,---,0,1,0,0,4:15,0:00,0,0,9 of 17,2 of 14,52%,14%,15 of 24,4 of 17,3 of 3,0 of 0,100%,---,0,0,0,0,3:19,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 of 50,4 of 39,7 of 10,5 of 8,3 of 4,8 of 15,12 of 27,14 of 52,5 of 7,3 of 10,19 of 30,0 of 0,9 of 19,1 of 15,5 of 7,5 of 7,2 of 3,6 of 11,7 of 13,9 of 26,5 of 7,3 of 7,4 of 9,0 of 0,10 of 17,2 of 13,0 of 0,0 of 0,1 of 1,1 of 2,1 of 4,3 of 14,0 of 0,0 of 1,10 of 14,0 of 0,7 of 14,1 of 11,2 of 3,0 of 1,0 of 0,1 of 2,4 of 10,2 of 12,0 of 0,0 of 2,5 of 7,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/ccbbf1ccd4513551,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Michael Bisping,CB Dollaway,"""The Count""","""The Doberman""",W,L,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,,0,1,75 of 202,47 of 131,37%,35%,80 of 207,49 of 134,0 of 0,2 of 8,---,25%,0,0,0,0,0:23,1:15,0,1,23 of 71,21 of 53,32%,39%,23 of 71,22 of 55,0 of 0,0 of 1,---,0%,0,0,0,0,0:00,0:29,0,0,24 of 68,11 of 43,35%,25%,26 of 70,11 of 43,0 of 0,1 of 3,---,33%,0,0,0,0,0:00,0:07,0,0,28 of 63,15 of 35,44%,42%,31 of 66,16 of 36,0 of 0,1 of 4,---,25%,0,0,0,0,0:23,0:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56 of 176,36 of 115,4 of 8,4 of 8,15 of 18,7 of 8,69 of 193,40 of 114,1 of 1,1 of 3,5 of 8,6 of 14,18 of 64,15 of 45,0 of 1,1 of 3,5 of 6,5 of 5,23 of 71,14 of 37,0 of 0,1 of 2,0 of 0,6 of 14,17 of 59,9 of 39,3 of 5,0 of 1,4 of 4,2 of 3,24 of 68,11 of 43,0 of 0,0 of 0,0 of 0,0 of 0,21 of 53,12 of 31,1 of 2,3 of 4,6 of 8,0 of 0,22 of 54,15 of 34,1 of 1,0 of 1,5 of 8,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/591699203b264f6c,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Patrick Cote,Joe Riggs,"""The Predator""","""Diesel""",W,L,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,0,0,21 of 48,21 of 35,43%,60%,110 of 151,47 of 61,3 of 6,2 of 2,50%,100%,1,0,1,0,6:22,4:20,0,0,5 of 12,3 of 4,41%,75%,36 of 51,11 of 12,3 of 3,1 of 1,100%,100%,1,0,0,0,3:35,0:47,0,0,12 of 26,12 of 23,46%,52%,22 of 36,20 of 31,0 of 3,0 of 0,0%,---,0,0,0,0,0:00,2:01,0,0,4 of 10,6 of 8,40%,75%,52 of 64,16 of 18,0 of 0,1 of 1,---,100%,0,0,1,0,2:47,1:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 of 26,15 of 28,6 of 14,3 of 3,4 of 8,3 of 4,8 of 30,9 of 19,6 of 8,9 of 12,7 of 10,3 of 4,3 of 7,3 of 4,2 of 4,0 of 0,0 of 1,0 of 0,0 of 5,2 of 2,2 of 2,0 of 0,3 of 5,1 of 2,4 of 12,8 of 18,4 of 9,2 of 2,4 of 5,2 of 3,8 of 20,7 of 17,4 of 6,5 of 6,0 of 0,0 of 0,4 of 7,4 of 6,0 of 1,1 of 1,0 of 2,1 of 1,0 of 5,0 of 0,0 of 0,4 of 6,4 of 5,2 of 2,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/0c74e600ded0de97,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",John Makdessi,Shane Campbell,"""The Bull""","""Shaolin""",W,L,Catch Weight Bout,KO/TKO,1,4:53,3 Rnd (5-5-5),Philippe Chartier,Punch to Head At Distance,2,0,47 of 98,25 of 57,47%,43%,59 of 114,25 of 57,0 of 2,0 of 3,0%,0%,0,0,0,0,1:09,0:34,2,0,47 of 98,25 of 57,47%,43%,59 of 114,25 of 57,0 of 2,0 of 3,0%,0%,0,0,0,0,1:09,0:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 of 82,5 of 28,7 of 13,7 of 14,1 of 3,13 of 15,26 of 56,24 of 54,6 of 13,1 of 3,15 of 29,0 of 0,39 of 82,5 of 28,7 of 13,7 of 14,1 of 3,13 of 15,26 of 56,24 of 54,6 of 13,1 of 3,15 of 29,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/78f1457371e2ef6b,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Yves Jabouin,Thomas Almeida,"""Tiger""","""Thominhas""",L,W,Bantamweight Bout,KO/TKO,1,4:18,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,0,0,20 of 56,31 of 75,35%,41%,20 of 56,32 of 76,1 of 1,0 of 0,100%,---,0,0,0,0,0:23,0:00,0,0,20 of 56,31 of 75,35%,41%,20 of 56,32 of 76,1 of 1,0 of 0,100%,---,0,0,0,0,0:23,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 of 43,18 of 58,8 of 13,7 of 9,0 of 0,6 of 8,18 of 53,24 of 62,2 of 3,7 of 13,0 of 0,0 of 0,12 of 43,18 of 58,8 of 13,7 of 9,0 of 0,6 of 8,18 of 53,24 of 62,2 of 3,7 of 13,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/4669c07f3cc9e35f,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Quinton Jackson,Fabio Maldonado,"""Rampage""","""Caipira de Aco""",W,L,Catch Weight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,0,0,99 of 211,67 of 134,46%,50%,114 of 230,94 of 162,0 of 0,1 of 1,---,100%,0,0,0,0,1:11,2:52,0,0,30 of 62,13 of 36,48%,36%,34 of 66,18 of 41,0 of 0,0 of 0,---,---,0,0,0,0,1:11,0:26,0,0,33 of 67,29 of 48,49%,60%,43 of 81,42 of 61,0 of 0,1 of 1,---,100%,0,0,0,0,0:00,1:49,0,0,36 of 82,25 of 50,43%,50%,37 of 83,34 of 60,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59 of 160,37 of 87,31 of 41,29 of 45,9 of 10,1 of 2,67 of 155,55 of 113,32 of 56,12 of 21,0 of 0,0 of 0,17 of 48,9 of 24,9 of 10,4 of 11,4 of 4,0 of 1,19 of 41,12 of 33,11 of 21,1 of 3,0 of 0,0 of 0,18 of 47,12 of 28,13 of 18,16 of 19,2 of 2,1 of 1,19 of 45,21 of 34,14 of 22,8 of 14,0 of 0,0 of 0,24 of 65,16 of 35,9 of 13,9 of 15,3 of 4,0 of 0,29 of 69,22 of 46,7 of 13,3 of 4,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/642a8cc1195c5198,"
      April 18, 2015
    ","

      Newark, New Jersey, USA
    ",Eddie Gordon,Chris Dempsey,"""Truck""",,L,W,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Liam Kerrigan,,0,0,37 of 140,44 of 138,26%,31%,48 of 154,65 of 162,3 of 3,3 of 12,100%,25%,0,0,0,0,4:09,3:17,0,0,18 of 62,11 of 47,29%,23%,21 of 65,16 of 53,0 of 0,0 of 3,---,0%,0,0,0,0,1:05,0:51,0,0,10 of 44,20 of 56,22%,35%,14 of 49,28 of 65,1 of 1,1 of 3,100%,33%,0,0,0,0,1:32,0:54,0,0,9 of 34,13 of 35,26%,37%,13 of 40,21 of 44,2 of 2,2 of 6,100%,33%,0,0,0,0,1:32,1:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 of 139,37 of 130,1 of 1,6 of 6,0 of 0,1 of 2,35 of 134,33 of 124,2 of 6,6 of 8,0 of 0,5 of 6,17 of 61,9 of 45,1 of 1,2 of 2,0 of 0,0 of 0,16 of 59,8 of 44,2 of 3,3 of 3,0 of 0,0 of 0,10 of 44,17 of 52,0 of 0,3 of 3,0 of 0,0 of 1,10 of 41,16 of 50,0 of 3,1 of 3,0 of 0,3 of 3,9 of 34,11 of 33,0 of 0,1 of 1,0 of 0,1 of 1,9 of 34,9 of 30,0 of 0,2 of 2,0 of 0,2 of 3,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/6b532f492e98d22f,"
      April 25, 2015
    ","

      Montreal, Quebec, Canada
    ",Alexis Davis,Sarah Kaufman,,,W,L,Women's Bantamweight Bout,Submission,2,3:07,3 Rnd (5-5-5),Jerin Valel,Armbar From Bottom,0,0,34 of 99,65 of 130,34%,50%,40 of 106,76 of 141,1 of 3,0 of 0,33%,---,1,0,0,0,0:51,1:27,0,0,20 of 66,49 of 90,30%,54%,24 of 70,53 of 94,0 of 2,0 of 0,0%,---,0,0,0,0,0:35,0:47,0,0,14 of 33,16 of 40,42%,40%,16 of 36,23 of 47,1 of 1,0 of 0,100%,---,1,0,0,0,0:16,0:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 of 77,37 of 90,7 of 11,8 of 12,9 of 11,20 of 28,29 of 91,47 of 111,5 of 8,11 of 12,0 of 0,7 of 7,13 of 54,26 of 59,2 of 6,5 of 8,5 of 6,18 of 23,15 of 58,38 of 78,5 of 8,11 of 12,0 of 0,0 of 0,5 of 23,11 of 31,5 of 5,3 of 4,4 of 5,2 of 5,14 of 33,9 of 33,0 of 0,0 of 0,0 of 0,7 of 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
