fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2
http://ufcstats.com/fight-details/24e14c4824144c64,"January 02, 2010","Las Vegas, Nevada, USA",KO/TKO,2,0:22,3 Rnd (5-5-5),Yves Lavigne,Punch to Head In Clinch,Jake Ellenberger,Mike Pyle,"""The Juggernaut""","""Quicksand""",W,L,1,0,15 of 39,5 of 8,30 of 56,29 of 34
http://ufcstats.com/fight-details/78b928a602a81971,"January 02, 2010","Las Vegas, Nevada, USA",Submission,1,4:03,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke From Front Headlock,Martin Kampmann,Jacob Volkmann,"""The Hitman""","""Christmas""",W,L,1,0,14 of 34,13 of 36,24 of 44,14 of 38
http://ufcstats.com/fight-details/47245dd345d9ef7e,"January 02, 2010","Las Vegas, Nevada, USA",Submission,1,3:05,3 Rnd (5-5-5),Steve Mazzagatti,Inverted Triangle From Bottom,Cole Miller,Dan Lauzon,"""Magrinho""","""The Upgrade""",W,L,0,1,15 of 34,10 of 24,18 of 37,13 of 27
http://ufcstats.com/fight-details/9d2c9d2249d4fe50,"January 02, 2010","Las Vegas, Nevada, USA",Submission,1,2:31,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Mount,Jim Miller,Duane Ludwig,"""A-10""","""Bang""",W,L,1,0,6 of 23,2 of 27,11 of 28,3 of 28
http://ufcstats.com/fight-details/41e9da89f349b2bc,"January 02, 2010","Las Vegas, Nevada, USA",KO/TKO,1,2:07,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Junior Dos Santos,Gilbert Yvel,"""Cigano""","""The Hurricane""",W,L,1,0,14 of 33,3 of 18,17 of 37,3 of 18
http://ufcstats.com/fight-details/d7f9a09021a9a13c,"January 02, 2010","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,,Sam Stout,Joe Lauzon,"""Hands of Stone""",,W,L,0,0,94 of 264,26 of 81,110 of 281,33 of 89
http://ufcstats.com/fight-details/c99370e3e54bd5fd,"January 02, 2010","Las Vegas, Nevada, USA",KO/TKO,1,2:24,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Paul Daley,Dustin Hazelett,"""Semtex""","""McLovin""",W,L,1,0,8 of 20,4 of 11,8 of 20,4 of 11
http://ufcstats.com/fight-details/964245b54324810d,"November 14, 2009","Manchester, England, United Kingdom",KO/TKO,1,0:41,3 Rnd (5-5-5),Kevin Mulhall,Punch to Head At Distance,Alexander Gustafsson,Jared Hamman,"""The Mauler""","""The Messenger""",W,L,1,0,6 of 23,6 of 17,6 of 23,6 of 17
http://ufcstats.com/fight-details/6c569785225fd2e7,"November 14, 2009","Manchester, England, United Kingdom",KO/TKO,2,2:53,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head In Clinch,Dennis Siver,Paul Kelly,,,W,L,2,0,38 of 165,12 of 84,44 of 171,15 of 87
http://ufcstats.com/fight-details/57dca2ebe96ed622,"January 02, 2010","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Rashad Evans,Thiago Silva,"""Suga""",,W,L,0,0,12 of 66,31 of 84,21 of 78,67 of 122
http://ufcstats.com/fight-details/81283a33e907dbbe,"November 14, 2009","Manchester, England, United Kingdom",KO/TKO,3,3:53,3 Rnd (5-5-5),Marc Goddard,Punches to Head From Mount,Nick Osipczak,Matthew Riddle,,"""Deep Waters""",W,L,0,0,46 of 101,28 of 54,116 of 174,68 of 101
http://ufcstats.com/fight-details/b0ee33ab448e252b,"November 14, 2009","Manchester, England, United Kingdom",KO/TKO,1,3:22,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance,Andre Winner,Rolando Delgado,,"""Roli""",W,L,2,0,14 of 28,11 of 45,14 of 28,13 of 47
http://ufcstats.com/fight-details/2c07f8ba25640237,"November 14, 2009","Manchester, England, United Kingdom",KO/TKO,3,2:27,3 Rnd (5-5-5),Leon Roberts,Punches to Head From Back Control,Matt Brown,James Wilks,"""The Immortal""","""Lightning""",W,L,1,0,45 of 75,19 of 53,67 of 97,58 of 97
http://ufcstats.com/fight-details/b4ebb7576e9745e7,"November 14, 2009","Manchester, England, United Kingdom",TKO - Doctor's Stoppage,2,4:38,3 Rnd (5-5-5),Marc Goddard,Facial Cut,Ross Pearson,Aaron Riley,"""The Real Deal""",,W,L,0,0,59 of 122,15 of 73,70 of 135,19 of 77
http://ufcstats.com/fight-details/4f36bc6fe119c4ac,"November 14, 2009","Manchester, England, United Kingdom",Submission,2,1:24,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke After Drop to Guard,Terry Etim,Shannon Gugerty,,,W,L,0,0,17 of 57,11 of 41,17 of 57,17 of 48
http://ufcstats.com/fight-details/cb510afff3dafdab,"November 14, 2009","Manchester, England, United Kingdom",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,John Hathaway,Paul Taylor,"""The Hitman""","""Relentless""",W,L,0,0,80 of 148,5 of 19,239 of 330,11 of 25
http://ufcstats.com/fight-details/ef8f31b86469a967,"November 21, 2009","Las Vegas, Nevada, USA",KO/TKO,2,3:25,3 Rnd (5-5-5),Yves Lavigne,"Punches to Head On Ground
      Submission to Strikes",Brian Foster,Brock Larson,"""The Foster Boy""",,W,L,0,0,28 of 63,6 of 14,57 of 93,23 of 31
http://ufcstats.com/fight-details/bf8164367980fcd3,"November 14, 2009","Manchester, England, United Kingdom",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,Dan Hardy,Mike Swick,"""The Outlaw""","""Quick""",W,L,0,0,55 of 112,38 of 98,107 of 165,75 of 140
http://ufcstats.com/fight-details/b12d96ba9426b8d4,"November 14, 2009","Manchester, England, United Kingdom",KO/TKO,2,4:24,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,Michael Bisping,Denis Kang,"""The Count""",,W,L,0,1,29 of 85,11 of 53,50 of 110,27 of 75
http://ufcstats.com/fight-details/119b156ded2af0f1,"November 21, 2009","Las Vegas, Nevada, USA",KO/TKO,1,1:56,3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head At Distance,Rogerio Nogueira,Luiz Cane,"""Minotouro""","""Banha""",W,L,1,0,14 of 28,3 of 14,15 of 30,3 of 14
http://ufcstats.com/fight-details/7cdc6fdf983fb412,"November 14, 2009","Manchester, England, United Kingdom",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Randy Couture,Brandon Vera,"""The Natural""","""The Truth""",W,L,0,1,39 of 73,27 of 51,59 of 97,44 of 69
http://ufcstats.com/fight-details/0c6055509d98ed06,"November 21, 2009","Las Vegas, Nevada, USA",KO/TKO,1,3:24,3 Rnd (5-5-5),Josh Rosenthal,Knee to Head In Clinch,Ben Saunders,Marcus Davis,"""Killa B""","""The Irish Hand Grenade""",W,L,0,0,22 of 39,8 of 24,31 of 50,16 of 32
http://ufcstats.com/fight-details/c52e23519279d18a,"November 21, 2009","Las Vegas, Nevada, USA",Submission,1,3:59,3 Rnd (5-5-5),Mario Yamasaki,Triangle Choke From Bottom Guard,Kendall Grove,Jake Rosholt,"""Da Spyder""",,W,L,0,0,3 of 8,5 of 12,10 of 15,7 of 16
http://ufcstats.com/fight-details/fc0f12be6552bfe5,"November 21, 2009","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Amir Sadollah,Phil Baroni,,"""The New York Bad Ass""",W,L,0,0,134 of 222,51 of 140,147 of 236,103 of 200
http://ufcstats.com/fight-details/70228adf93b6434f,"November 21, 2009","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,,Paulo Thiago,Jacob Volkmann,,"""Christmas""",W,L,2,0,34 of 77,16 of 38,53 of 103,83 of 115
http://ufcstats.com/fight-details/6f78fc53b8662627,"November 21, 2009","Las Vegas, Nevada, USA",Submission,2,4:36,3 Rnd (5-5-5),Yves Lavigne,Armbar From Mount,George Sotiropoulos,Jason Dent,,"""Dynamite""",W,L,0,0,33 of 120,25 of 69,70 of 170,53 of 97
http://ufcstats.com/fight-details/9fa3f9f7caf429d6,"November 21, 2009","Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,Forrest Griffin,Tito Ortiz,,"""The People's Champ""",W,L,0,0,70 of 206,24 of 75,91 of 231,56 of 109
http://ufcstats.com/fight-details/d359fe8a99250f64,"September 19, 2009","Dallas, Texas, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Don Turnage,,Eliot Marshall,Jason Brilz,"""Fire""","""Hitman""",W,L,0,0,29 of 117,27 of 105,53 of 141,64 of 145
http://ufcstats.com/fight-details/31f12d3f95576ef4,"November 21, 2009","Las Vegas, Nevada, USA",Submission,2,4:47,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,Josh Koscheck,Anthony Johnson,,"""Rumble""",W,L,0,0,19 of 53,16 of 72,40 of 74,17 of 74
http://ufcstats.com/fight-details/7b06e7f2b34d24b8,"September 19, 2009","Dallas, Texas, USA",Submission,2,1:09,3 Rnd (5-5-5),Dan Miragliotta,Arm Triangle From Half Guard,Rick Story,Brian Foster,"""The Horror""","""The Foster Boy""",W,L,0,0,18 of 59,6 of 47,35 of 78,16 of 57
http://ufcstats.com/fight-details/e314474cb6a7a65c,"September 19, 2009","Dallas, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,Vladimir Matyushenko,Igor Pokrajac,"""The Janitor""","""The Duke""",W,L,0,0,44 of 106,17 of 65,100 of 167,28 of 78
http://ufcstats.com/fight-details/42a7d576dc207e63,"September 19, 2009","Dallas, Texas, USA",KO/TKO,2,0:48,3 Rnd (5-5-5),Don Turnage,"to    
      Shoulder Injury",Jim Miller,Steve Lopez,"""A-10""",,W,L,1,0,30 of 87,6 of 49,40 of 97,15 of 59
http://ufcstats.com/fight-details/92ea4999f99f55fd,"September 19, 2009","Dallas, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,Nik Lentz,Rafaello Oliveira,"""The Carny""","""Tractor""",W,L,0,0,67 of 136,29 of 110,124 of 197,91 of 188
http://ufcstats.com/fight-details/a2da03d9c25b49e5,"September 19, 2009","Dallas, Texas, USA",Submission,2,1:03,3 Rnd (5-5-5),Leon Roberts,Rear Naked Choke,Tomasz Drwal,Drew McFedries,"""Gorilla""","""The Massacre""",W,L,0,0,31 of 73,17 of 46,36 of 80,17 of 46
http://ufcstats.com/fight-details/656e1040e6e007b2,"September 19, 2009","Dallas, Texas, USA",KO/TKO,1,3:36,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,Efrain Escudero,Cole Miller,"""Hecho En Mexico""","""Magrinho""",W,L,1,0,10 of 32,6 of 53,10 of 32,6 of 53
http://ufcstats.com/fight-details/b272e9a4ed7a1b23,"September 19, 2009","Dallas, Texas, USA",KO/TKO,2,3:26,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,Tyson Griffin,Hermes Franca,,,W,L,1,0,67 of 149,11 of 71,72 of 154,12 of 72
http://ufcstats.com/fight-details/2ff09ddaa2b78cc4,"September 19, 2009","Dallas, Texas, USA",KO/TKO,3,2:00,3 Rnd (5-5-5),Dan Miragliotta,"Punches to Head At Distance
      Submission - Eye Injury",Junior Dos Santos,Mirko Filipovic,"""Cigano""","""Cro Cop""",W,L,0,0,70 of 157,22 of 49,83 of 170,24 of 51
http://ufcstats.com/fight-details/fd61b04ee64f7f20,"September 19, 2009","Dallas, Texas, USA",KO/TKO,1,1:25,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance,Josh Koscheck,Frank Trigg,,"""Twinkle Toes""",W,L,1,0,9 of 17,1 of 9,9 of 17,1 of 9
http://ufcstats.com/fight-details/acfa3a3c0d09bb57,"September 19, 2009","Dallas, Texas, USA",KO/TKO,1,2:31,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,Paul Daley,Martin Kampmann,"""Semtex""","""The Hitman""",W,L,0,0,27 of 63,12 of 35,29 of 65,12 of 35
http://ufcstats.com/fight-details/ec271393bc31ab72,"September 19, 2009","Dallas, Texas, USA",KO/TKO,1,3:02,3 Rnd (5-5-5),Yves Lavigne,Punch to Head On Ground,Vitor Belfort,Rich Franklin,"""The Phenom""","""Ace""",W,L,0,0,9 of 22,4 of 19,9 of 22,4 of 19
http://ufcstats.com/fight-details/b589aba75770bc6b,"September 16, 2009","Oklahoma City, Oklahoma, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Nate Quarry,Tim Credeur,"""Rock""",,W,L,2,1,53 of 131,40 of 162,124 of 225,56 of 189
http://ufcstats.com/fight-details/aceaa32be99719b0,"September 16, 2009","Oklahoma City, Oklahoma, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Leon Roberts,,Carlos Condit,Jake Ellenberger,"""The Natural Born Killer""","""The Juggernaut""",W,L,0,2,27 of 70,28 of 59,168 of 222,55 of 93
http://ufcstats.com/fight-details/c1be2b862f737c18,"September 16, 2009","Oklahoma City, Oklahoma, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Nix,,Brian Stann,Steve Cantwell,"""All American""","""The Robot""",W,L,0,0,44 of 178,35 of 154,50 of 184,36 of 155
http://ufcstats.com/fight-details/b4a81d7eb4e42c1c,"September 16, 2009","Oklahoma City, Oklahoma, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Gray Maynard,Roger Huerta,,"""El Matador""",W,L,0,0,23 of 79,40 of 166,43 of 100,62 of 192
http://ufcstats.com/fight-details/7c620723b6840231,"September 16, 2009","Oklahoma City, Oklahoma, USA",Submission,3,2:15,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke From Bottom Half Guard,Mike Pyle,Chris Wilson,"""Quicksand""","""The Professor""",W,L,0,0,12 of 41,19 of 55,94 of 132,27 of 64
http://ufcstats.com/fight-details/ea9edb20f527b49e,"August 08, 2009","Philadelphia, Pennsylvania, USA",TKO - Doctor's Stoppage,3,3:37,3 Rnd (5-5-5),Keith Peterson,Facial Cut,Jesse Lennox,Danillo Villefort,"""The Ox""","""Indio""",W,L,0,0,37 of 114,43 of 114,39 of 121,46 of 118
http://ufcstats.com/fight-details/1287c631cb74f1d9,"September 16, 2009","Oklahoma City, Oklahoma, USA",Submission,2,2:13,3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Bottom Half Guard,Nate Diaz,Melvin Guillard,,"""The Young Assassin""",W,L,0,1,21 of 73,11 of 42,27 of 79,12 of 43
http://ufcstats.com/fight-details/faec13fd40b6d797,"August 08, 2009","Philadelphia, Pennsylvania, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Alessio Sakara,Thales Leites,"""Legionarius""",,W,L,0,0,24 of 83,22 of 102,25 of 84,35 of 120
http://ufcstats.com/fight-details/ef6a0ee848382391,"August 08, 2009","Philadelphia, Pennsylvania, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,John Howard,Tamdan McCrory,"""Doomsday""","""The Barncat""",W,L,0,0,19 of 37,11 of 46,58 of 78,44 of 83
http://ufcstats.com/fight-details/b71f07f052d0a48b,"August 08, 2009","Philadelphia, Pennsylvania, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Kurt Pellegrino,Josh Neer,"""Batman""","""The Dentist""",W,L,0,0,21 of 48,24 of 48,105 of 148,65 of 91
http://ufcstats.com/fight-details/5a8c92dfbb16d26f,"August 08, 2009","Philadelphia, Pennsylvania, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,,Matthew Riddle,Dan Cramer,"""Deep Waters""",,W,L,0,0,47 of 67,5 of 28,182 of 222,10 of 33
http://ufcstats.com/fight-details/a9dc59e90779c1e3,"August 08, 2009","Philadelphia, Pennsylvania, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Ricardo Almeida,Kendall Grove,"""Big Dog""","""Da Spyder""",W,L,0,0,38 of 62,25 of 62,70 of 102,85 of 127
http://ufcstats.com/fight-details/8ead66bc1678519b,"August 08, 2009","Philadelphia, Pennsylvania, USA",Submission,2,1:59,3 Rnd (5-5-5),Marc Goddard,Kimura From Side Control,George Sotiropoulos,George Roop,,,W,L,0,0,14 of 33,5 of 46,30 of 53,22 of 64
http://ufcstats.com/fight-details/6a61d45818534b19,"August 08, 2009","Philadelphia, Pennsylvania, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,,Aaron Riley,Shane Nelson,,"""Sugar""",W,L,0,0,50 of 122,28 of 74,154 of 236,80 of 128
http://ufcstats.com/fight-details/28037f9be7e0781a,"August 08, 2009","Philadelphia, Pennsylvania, USA",KO/TKO,1,0:29,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,Johny Hendricks,Amir Sadollah,"""Bigg Rigg""",,W,L,1,0,7 of 15,2 of 9,7 of 15,2 of 9
http://ufcstats.com/fight-details/b0958ed411ae9675,"August 29, 2009","Portland, Oregon, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Shawn Gregory,,Evan Dunham,Marcus Aurelio,,"""Maximus""",W,L,1,0,58 of 161,27 of 102,70 of 175,57 of 133
http://ufcstats.com/fight-details/73a4a092c1850b57,"August 08, 2009","Philadelphia, Pennsylvania, USA",Submission,4,3:54,5 Rnd (5-5-5-5-5),Dan Miragliotta,Rear Naked Choke,BJ Penn,Kenny Florian,"""The Prodigy""","""KenFlo""",W,L,0,0,57 of 94,19 of 58,151 of 189,90 of 131
http://ufcstats.com/fight-details/de495aa2ec1f1e91,"August 08, 2009","Philadelphia, Pennsylvania, USA",KO/TKO,1,3:23,3 Rnd (5-5-5),Kevin Mulhall,Punch to Head At Distance,Anderson Silva,Forrest Griffin,"""The Spider""",,W,L,3,0,13 of 25,3 of 42,13 of 25,4 of 43
http://ufcstats.com/fight-details/fa0d393a452c0809,"August 29, 2009","Portland, Oregon, USA",KO/TKO,1,0:07,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,Todd Duffee,Tim Hague,,"""The Trashing Machine""",W,L,1,0,4 of 5,0 of 1,5 of 6,0 of 1
http://ufcstats.com/fight-details/fd292c2a587bb2f5,"August 29, 2009","Portland, Oregon, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Mark Munoz,Nick Catone,"""The Filipino Wrecking Machine""","""The Jersey Devil""",W,L,0,0,53 of 102,38 of 82,75 of 127,55 of 99
http://ufcstats.com/fight-details/4d3297af1b7889ba,"August 29, 2009","Portland, Oregon, USA",KO/TKO,1,2:27,3 Rnd (5-5-5),Dave Hagen,Punches to Head On Ground,Gabriel Gonzaga,Chris Tuchscherer,"""Napao""","""The Crowbar""",W,L,1,0,22 of 27,0 of 1,34 of 41,0 of 1
http://ufcstats.com/fight-details/2711e57bbef4d928,"August 29, 2009","Portland, Oregon, USA",KO/TKO,2,0:17,3 Rnd (5-5-5),Yves Lavigne,"to    
      Knee Injury",Aaron Simpson,Ed Herman,"""A-Train""","""Short Fuse""",W,L,1,0,25 of 50,7 of 32,39 of 66,14 of 39
http://ufcstats.com/fight-details/39f07708af6ecfc7,"August 29, 2009","Portland, Oregon, USA",KO/TKO,1,1:35,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Thiago Silva,Keith Jardine,,"""The Dean of Mean""",W,L,1,0,5 of 8,3 of 17,6 of 9,4 of 18
http://ufcstats.com/fight-details/6d32a829217cf2fa,"August 29, 2009","Portland, Oregon, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Brandon Vera,Krzysztof Soszynski,"""The Truth""","""The Polish Experiment""",W,L,0,0,62 of 134,41 of 127,73 of 146,55 of 143
http://ufcstats.com/fight-details/e3c9c95b67580b9b,"August 29, 2009","Portland, Oregon, USA",Submission,3,1:30,3 Rnd (5-5-5),Yves Lavigne,"Arm Triangle From Side Control
      Technical Submission",Jake Rosholt,Chris Leben,,"""The Crippler""",W,L,0,0,21 of 42,14 of 43,38 of 60,77 of 112
http://ufcstats.com/fight-details/3445246f8e3eba24,"August 29, 2009","Portland, Oregon, USA",KO/TKO,1,0:21,3 Rnd (5-5-5),Dave Hagen,Punch to Head At Distance,Nate Marquardt,Demian Maia,"""The Great""",,W,L,1,0,1 of 1,0 of 2,1 of 1,0 of 2
http://ufcstats.com/fight-details/6ae10aa4c6dc986d,"August 29, 2009","Portland, Oregon, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Mike Russow,Justin McCully,,"""The Insane One""",W,L,0,0,21 of 36,11 of 58,87 of 111,35 of 83
http://ufcstats.com/fight-details/2a23f787fff1d837,"August 29, 2009","Portland, Oregon, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Antonio Rodrigo Nogueira,Randy Couture,"""Minotauro""","""The Natural""",W,L,2,0,27 of 96,42 of 103,133 of 215,65 of 126
http://ufcstats.com/fight-details/baf123a5b5fc674c,"October 29, 2011","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,Ramsey Nijem,Danny Downes,,,W,L,0,0,59 of 77,6 of 27,163 of 190,22 of 43
http://ufcstats.com/fight-details/f19a56ecc6c150e3,"October 29, 2011","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Chris Camozzi,Francis Carmont,,"""Limitless""",L,W,0,1,22 of 47,51 of 74,56 of 85,82 of 107
http://ufcstats.com/fight-details/b16534d6bb279b2a,"October 08, 2011","Houston, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,,Aaron Simpson,Eric Schafer,"""A-Train""","""Red""",W,L,2,0,58 of 140,14 of 102,63 of 145,17 of 107
http://ufcstats.com/fight-details/1a28928b8d7b4c11,"October 29, 2011","Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,,Dustin Jacoby,Clifford Starks,"""The Hanyak""",,L,W,0,0,18 of 72,26 of 82,35 of 89,81 of 147
http://ufcstats.com/fight-details/24d92c89c893db42,"October 08, 2011","Houston, Texas, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,Anthony Pettis,Jeremy Stephens,"""Showtime""","""Lil' Heathen""",W,L,0,0,21 of 47,17 of 47,89 of 117,65 of 96
http://ufcstats.com/fight-details/a730a20ab0c61499,"October 08, 2011","Houston, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Zhang Tiequan,Darren Elkins,"""The Wolf""","""The Damage""",L,W,0,0,2 of 18,27 of 49,2 of 18,175 of 218
http://ufcstats.com/fight-details/9274af24eb96e4b1,"October 08, 2011","Houston, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,Joey Beltran,Stipe Miocic,"""The Mexicutioner""",,L,W,0,0,52 of 152,68 of 142,80 of 182,103 of 180
http://ufcstats.com/fight-details/14b450e4ff3c5b97,"October 08, 2011","Houston, Texas, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,Steve Cantwell,Mike Massenzio,"""The Robot""","""The Master of Disaster""",L,W,0,0,56 of 164,78 of 164,76 of 184,80 of 167
http://ufcstats.com/fight-details/70995170c27c4143,"December 10, 2011","Toronto, Ontario, Canada",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Mark Bocek,Nik Lentz,,"""The Carny""",W,L,0,0,46 of 85,10 of 31,102 of 143,123 of 145
http://ufcstats.com/fight-details/fef109b9f26585b3,"December 10, 2011","Toronto, Ontario, Canada",Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Walel Watson,Yves Jabouin,"""The Gazelle""","""Tiger""",L,W,0,0,47 of 163,33 of 90,60 of 178,33 of 90
http://ufcstats.com/fight-details/fd0c847858bd346f,"December 10, 2011","Toronto, Ontario, Canada",Submission,1,2:58,3 Rnd (5-5-5),Josh Rosenthal,Rear Naked Choke,John Makdessi,Dennis Hallman,"""The Bull""","""Superman""",L,W,0,0,0 of 0,20 of 32,0 of 0,40 of 54
http://ufcstats.com/fight-details/d6d812269487071e,"December 10, 2011","Toronto, Ontario, Canada",KO/TKO,2,1:10,3 Rnd (5-5-5),Josh Rosenthal,Elbows to Head In Clinch,Rich Attonito,Jake Hecht,"""The Raging Bull""","""Hitman""",L,W,0,0,17 of 27,33 of 47,42 of 56,44 of 59
http://ufcstats.com/fight-details/7a37fd92b26d15c8,"January 28, 2012","Chicago, Illinois, USA",Submission,3,1:08,3 Rnd (5-5-5),Robert Madrigal,Guillotine Choke Standing,Chris Camozzi,Dustin Jacoby,,"""The Hanyak""",W,L,0,0,44 of 128,30 of 126,44 of 128,31 of 127
http://ufcstats.com/fight-details/fd230ba169b3f2b6,"January 28, 2012","Chicago, Illinois, USA",KO/TKO,1,4:24,3 Rnd (5-5-5),Robert Madrigal,Punches to Head At Distance,Joey Beltran,Lavar Johnson,"""The Mexicutioner""","""Big""",L,W,0,1,22 of 71,65 of 92,36 of 85,66 of 93
http://ufcstats.com/fight-details/e094423979fc7c6a,"December 10, 2011","Toronto, Ontario, Canada",KO/TKO,2,4:36,3 Rnd (5-5-5),John McCarthy,Punches to Head From Back Control,Mitch Clarke,John Cholish,"""Danger Zone""",,L,W,0,0,17 of 131,55 of 80,25 of 139,69 of 95
http://ufcstats.com/fight-details/84e800acc2aacd8e,"February 25, 2012","Saitama, Japan",KO/TKO,2,0:32,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Zhang Tiequan,Issei Tamura,"""The Wolf""",,L,W,0,2,6 of 19,15 of 24,6 of 19,77 of 90
http://ufcstats.com/fight-details/6ba485fc7b8f38ee,"March 02, 2012","Sydney, New South Wales, Australia",KO/TKO,2,3:53,3 Rnd (5-5-5),,Punches to Head At Distance,Oli Thompson,Shawn Jordan,,"""The Savage""",L,W,0,0,29 of 62,64 of 113,32 of 66,68 of 117
http://ufcstats.com/fight-details/3101c8d54df53e27,"February 25, 2012","Saitama, Japan",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,Takeya Mizugaki,Chris Cariaso,,"""Kamikaze""",L,W,0,0,28 of 88,37 of 77,70 of 141,75 of 119
http://ufcstats.com/fight-details/638a999dab6fe310,"February 15, 2012","Omaha, Nebraska, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bo Nesslein,,Tim Means,Bernardo Magalhaes,"""The Dirty Bird""","""Trekko""",W,L,0,0,83 of 170,28 of 68,98 of 186,30 of 70
http://ufcstats.com/fight-details/fb57dcc651894ae9,"February 25, 2012","Saitama, Japan",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Riki Fukuda,Steve Cantwell,,"""The Robot""",W,L,0,0,124 of 242,47 of 148,187 of 310,49 of 151
http://ufcstats.com/fight-details/9b4bff38430a01eb,"February 25, 2012","Saitama, Japan",KO/TKO,1,1:21,3 Rnd (5-5-5),Marc Goddard,Kick to Head At Distance,Anthony Pettis,Joe Lauzon,"""Showtime""",,W,L,1,0,9 of 20,0 of 8,9 of 20,0 of 8
