fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2,sig_str_landed_1,sig_str_attempted_1,total_str_landed_1,total_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_2,total_str_attempted_2,sig_str_accuracy_1,total_str_accuracy_1,sig_str_accuracy_2,total_str_accuracy_2,winner,fight_time_seconds,total_fight_time_seconds,outcome_category,fighter_1_won,fighter_2_won,sig_strike_diff,total_strike_diff,kd_1_jitter,kd_2_jitter,year,total_fight_time_minutes,country
http://ufcstats.com/fight-details/f329bd89e375d6df,2023-08-19,"Boston, Massachusetts, USA",Submission,1,4:59,3 Rnd (5-5-5),John English,Guillotine Choke From Bottom Guard,Karine Silva,Maryna Moroz,"""Killer""","""Iron Lady""",W,L,1,0,30 of 53,16 of 55,52 of 76,25 of 66,30,53,52,76,16,55,25,66,0.5660377358490566,0.6842105263157895,0.2909090909090909,0.3787878787878788,Karine Silva,299,299,Submission,1,0,14,27,1.0016449177676399,0.06504226301891394,2023,4.983333333333333,USA
http://ufcstats.com/fight-details/9f7c28381b6913c8,2023-08-19,"Boston, Massachusetts, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,,Andre Petroski,Gerald Meerschaert,,"""GM3""",W,L,1,0,57 of 132,76 of 149,67 of 143,92 of 166,57,132,67,143,76,149,92,166,0.4318181818181818,0.4685314685314685,0.5100671140939598,0.5542168674698795,Andre Petroski,300,900,Decision,1,0,-19,-25,1.0214566911947716,0.04294678746809544,2023,15.0,USA
http://ufcstats.com/fight-details/c81d1facf185467d,2023-07-22,"London, England, United Kingdom",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Daniel Movahedi,,Shauna Bannon,Bruna Brasil,"""Mama B""",,L,W,0,0,54 of 144,56 of 90,124 of 223,73 of 111,54,144,124,223,56,90,73,111,0.375,0.5560538116591929,0.6222222222222222,0.6576576576576577,Bruna Brasil,300,900,Decision,0,1,-2,51,-0.05155969325429456,0.011647377553503754,2023,15.0,United Kingdom
http://ufcstats.com/fight-details/e9754f597ec50f6f,2023-08-19,"Boston, Massachusetts, USA",Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),Marc Goddard,,Brad Katona,Cody Gibson,"""Superman""","""The Renegade""",W,L,0,0,160 of 311,164 of 268,173 of 327,169 of 273,160,311,173,327,164,268,169,273,0.5144694533762058,0.5290519877675841,0.6119402985074627,0.6190476190476191,Brad Katona,300,900,Decision,1,0,-4,4,-0.01788589330551602,0.027003397811518476,2023,15.0,USA
http://ufcstats.com/fight-details/2a48d0a98c21e736,2023-09-02,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,Zarah Fairn,Jacqueline Cavalcanti,"""Infinite""",,L,W,0,0,39 of 259,126 of 221,39 of 259,127 of 222,39,259,39,259,126,221,127,222,0.1505791505791505,0.1505791505791505,0.5701357466063348,0.5720720720720721,Jacqueline Cavalcanti,300,900,Decision,0,1,-87,-88,0.009671736739325351,-0.014365942943489857,2023,15.0,France
http://ufcstats.com/fight-details/e3a5a7ede88a2555,2023-09-02,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,,Nora Cornolle,Joselyne Edwards,,"""La Pantera""",W,L,0,0,40 of 77,18 of 42,85 of 134,75 of 120,40,77,85,134,18,42,75,120,0.5194805194805194,0.6343283582089553,0.4285714285714285,0.625,Nora Cornolle,300,900,Decision,1,0,22,10,-0.02224054573818902,0.020296371980516332,2023,15.0,France
http://ufcstats.com/fight-details/1be27d95bba03f17,2023-09-02,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Loic Pora,,Ange Loosa,Rhys McKee,"""The Last Ninja""","""Skeletor""",W,L,0,0,98 of 182,77 of 183,124 of 220,90 of 198,98,182,124,220,77,183,90,198,0.5384615384615384,0.5636363636363636,0.4207650273224044,0.4545454545454545,Ange Loosa,300,900,Decision,1,0,21,34,0.032817088768364575,-0.04594737291126085,2023,15.0,France
http://ufcstats.com/fight-details/ac73c6888ee9322c,2023-09-02,"Paris, Ile-de-France, France",Submission,1,4:15,3 Rnd (5-5-5),Loic Pora,Arm Triangle From Side Control,Farid Basharat,Kleydson Rodrigues,"""Ferocious""","""KR""",W,L,0,0,4 of 6,7 of 8,25 of 36,25 of 26,4,6,25,36,7,8,25,26,0.6666666666666666,0.6944444444444444,0.875,0.9615384615384616,Farid Basharat,255,255,Submission,1,0,-3,0,-0.018873267930691207,-0.009099170584502991,2023,4.25,France
http://ufcstats.com/fight-details/62d53ad8f8769666,2023-08-19,"Boston, Massachusetts, USA",Submission,2,2:39,3 Rnd + OT (5-5-5-5),John English,Triangle Choke From Bottom Guard,Kurt Holobaugh,Austin Hubbard,"""The Hurt""","""Thud""",W,L,0,0,61 of 119,44 of 107,85 of 144,61 of 125,61,119,85,144,44,107,61,125,0.5126050420168067,0.5902777777777778,0.411214953271028,0.488,Kurt Holobaugh,159,459,Submission,1,0,17,24,0.04160468538290233,0.01632408779782936,2023,7.65,USA
http://ufcstats.com/fight-details/ea006bae605e2a6b,2023-09-02,"Paris, Ile-de-France, France",KO/TKO,2,3:44,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance,Ciryl Gane,Serghei Spivac,"""Bon Gamin""","""Polar Bear""",W,L,0,0,109 of 156,11 of 44,110 of 157,11 of 44,109,156,110,157,11,44,11,44,0.6987179487179487,0.7006369426751592,0.25,0.25,Ciryl Gane,224,524,KO/TKO,1,0,98,99,0.08629649138519424,0.07581716592929788,2023,8.733333333333333,France
http://ufcstats.com/fight-details/4eaf54ad3c82b6fa,2023-09-02,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,Manon Fiorot,Rose Namajunas,"""The Beast""","""Thug""",W,L,0,0,58 of 225,60 of 150,62 of 232,60 of 152,58,225,62,232,60,150,60,152,0.2577777777777778,0.2672413793103448,0.4,0.3947368421052631,Manon Fiorot,300,900,Decision,1,0,-2,2,-0.10521738006548219,0.01637301590825765,2023,15.0,France
http://ufcstats.com/fight-details/1c29c53ff032c5c1,2023-09-02,"Paris, Ile-de-France, France",KO/TKO,3,2:20,3 Rnd (5-5-5),Loic Pora,Kick to Body At Distance,William Gomis,Yanis Ghemmouri,"""Jaguar""","""The Desert Warrior""",W,L,0,0,52 of 88,28 of 73,61 of 99,40 of 88,52,88,61,99,28,73,40,88,0.5909090909090909,0.6161616161616161,0.3835616438356164,0.4545454545454545,William Gomis,140,740,KO/TKO,1,0,24,21,-0.0199558299290633,-0.06986593788648762,2023,12.333333333333334,France
http://ufcstats.com/fight-details/5098d052525da54f,2023-09-02,"Paris, Ile-de-France, France",Submission,1,3:46,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,Volkan Oezdemir,Bogdan Guskov,"""No Time""","""Czarevitch""",W,L,1,0,26 of 46,8 of 25,36 of 64,10 of 27,26,46,36,64,8,25,10,27,0.5652173913043478,0.5625,0.32,0.3703703703703703,Volkan Oezdemir,226,226,Submission,1,0,18,26,0.9294668509699369,-0.04540460788948911,2023,3.7666666666666666,France
http://ufcstats.com/fight-details/1b9a127f9dadaad9,2023-09-02,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,,Taylor Lapilus,Caolan Loughran,"""Double Impact""","""The Don""",W,L,0,0,84 of 163,48 of 132,87 of 166,70 of 166,84,163,87,166,48,132,70,166,0.5153374233128835,0.5240963855421686,0.3636363636363636,0.4216867469879518,Taylor Lapilus,300,900,Decision,1,0,36,17,0.08167172375490381,-0.009249970712708881,2023,15.0,France
http://ufcstats.com/fight-details/0d41a3fa5efef91b,2023-09-02,"Paris, Ile-de-France, France",KO/TKO,1,3:51,3 Rnd (5-5-5),Rich Mitchell,Kicks to Body At Distance,Morgan Charriere,Manolo Zecchini,"""The Last Pirate""","""Angelo Veneziano""",W,L,1,0,26 of 49,9 of 41,26 of 49,9 of 41,26,49,26,49,9,41,9,41,0.5306122448979592,0.5306122448979592,0.2195121951219512,0.2195121951219512,Morgan Charriere,231,231,KO/TKO,1,0,17,17,1.0396450392473264,0.03432523147538211,2023,3.85,France
http://ufcstats.com/fight-details/621e6f0929a3dbfc,2023-08-19,"Boston, Massachusetts, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Marlon Vera,Pedro Munhoz,"""Chito""","""The Young Punisher""",W,L,0,0,141 of 251,113 of 246,141 of 251,113 of 246,141,251,141,251,113,246,113,246,0.5617529880478087,0.5617529880478087,0.4593495934959349,0.4593495934959349,Marlon Vera,300,900,Decision,1,0,28,28,0.01946707398764204,0.019119269092422495,2023,15.0,USA
http://ufcstats.com/fight-details/f995ed679ef8bdf4,2023-08-19,"Boston, Massachusetts, USA",KO/TKO,1,1:43,3 Rnd (5-5-5),Bryan Miner,Elbows to Head From Mount,Gregory Rodrigues,Denis Tiuliulin,"""Robocop""",,W,L,0,0,5 of 6,2 of 7,6 of 8,3 of 8,5,6,6,8,2,7,3,8,0.8333333333333334,0.75,0.2857142857142857,0.375,Gregory Rodrigues,103,103,KO/TKO,1,0,3,3,-0.02336034105969174,-0.014547157268250503,2023,1.7166666666666666,USA
http://ufcstats.com/fight-details/dfa8fd0b82b37fa1,2023-09-02,"Paris, Ile-de-France, France",KO/TKO,2,4:44,3 Rnd (5-5-5),Lukasz Bosacki,Punches to Head On Ground,Benoit Saint Denis,Thiago Moises,"""God of War""",,W,L,0,0,101 of 182,24 of 62,123 of 210,27 of 67,101,182,123,210,24,62,27,67,0.554945054945055,0.5857142857142857,0.3870967741935484,0.4029850746268656,Benoit Saint Denis,284,584,KO/TKO,1,0,77,96,0.08377726611983367,-0.023575852462513647,2023,9.733333333333333,France
http://ufcstats.com/fight-details/78d2c01dc963f204,2023-08-19,"Boston, Massachusetts, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,,Neil Magny,Ian Machado Garry,"""The Haitian Sensation""","""The Future""",L,W,0,0,27 of 66,91 of 150,51 of 93,111 of 171,27,66,51,93,91,150,111,171,0.4090909090909091,0.5483870967741935,0.6066666666666667,0.6491228070175439,Ian Machado Garry,300,900,Decision,0,1,-64,-60,-0.018224404230612737,-0.027052261958340637,2023,15.0,USA
http://ufcstats.com/fight-details/fd4d30036a3f3efb,2023-08-19,"Boston, Massachusetts, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bryan Miner,,Da'Mon Blackshear,Mario Bautista,"""The Monster""",,L,W,0,0,90 of 174,79 of 137,108 of 192,102 of 161,90,174,108,192,79,137,102,161,0.5172413793103449,0.5625,0.5766423357664233,0.6335403726708074,Mario Bautista,300,900,Decision,0,1,11,6,0.04562032487891501,0.03845681369484272,2023,15.0,USA
http://ufcstats.com/fight-details/845e38dfbfea6e53,2023-08-19,"Boston, Massachusetts, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Kevin MacDonald,,Zhang Weili,Amanda Lemos,"""Magnum""",,W,L,1,0,163 of 217,24 of 63,296 of 358,29 of 68,163,217,296,358,24,63,29,68,0.7511520737327189,0.8268156424581006,0.3809523809523809,0.4264705882352941,Zhang Weili,300,1500,Decision,1,0,139,267,0.9674084513328713,0.013768029276999104,2023,25.0,USA
http://ufcstats.com/fight-details/1a95cc401f68f4c8,2023-08-19,"Boston, Massachusetts, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,,Chris Weidman,Brad Tavares,"""The All-American""",,L,W,0,0,37 of 92,70 of 115,39 of 94,71 of 116,37,92,39,94,70,115,71,116,0.4021739130434782,0.4148936170212766,0.6086956521739131,0.6120689655172413,Brad Tavares,300,900,Decision,0,1,-33,-32,0.018607724809975478,0.10316475978566977,2023,15.0,USA
http://ufcstats.com/fight-details/91a5480f48bfaa71,2023-08-12,"Las Vegas, Nevada, USA",Submission,1,3:47,3 Rnd (5-5-5),Mark Smith,Twister From Back Control,Da'Mon Blackshear,Jose Johnson,"""The Monster""","""Zhakwarius""",W,L,0,0,18 of 30,8 of 12,30 of 46,16 of 21,18,30,30,46,8,12,16,21,0.6,0.6521739130434783,0.6666666666666666,0.7619047619047619,Da'Mon Blackshear,227,227,Submission,1,0,10,14,0.02544110916448974,-0.0005099847657025797,2023,3.783333333333333,USA
http://ufcstats.com/fight-details/d5929b7fbc801ce4,2023-08-12,"Las Vegas, Nevada, USA",Submission,1,4:11,3 Rnd (5-5-5),Herb Dean,Kimura From Side Control,Josh Parisian,Martin Buday,,"""Badys""",L,W,0,0,26 of 61,42 of 67,27 of 63,62 of 91,26,61,27,63,42,67,62,91,0.4262295081967213,0.4285714285714285,0.6268656716417911,0.6813186813186813,Martin Buday,251,251,Submission,0,1,-16,-35,0.04258761030603425,-0.027949606581108746,2023,4.183333333333334,USA
http://ufcstats.com/fight-details/ee796ecb4ee8680b,2023-08-19,"Boston, Massachusetts, USA",KO/TKO,2,0:51,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head On Ground,Aljamain Sterling,Sean O'Malley,"""Funk Master""","""Suga""",L,W,0,1,17 of 35,25 of 35,24 of 46,26 of 36,17,35,24,46,25,35,26,36,0.4857142857142857,0.5217391304347826,0.7142857142857143,0.7222222222222222,Sean O'Malley,51,351,KO/TKO,0,1,-8,-2,0.12522533524456395,0.976340933770945,2023,5.85,USA
http://ufcstats.com/fight-details/9576d9cba5cf5c4e,2023-08-12,"Las Vegas, Nevada, USA",KO/TKO,1,1:25,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance,Terrance McKinney,Mike Breeden,"""T. Wrecks""","""Money""",W,L,0,0,30 of 47,1 of 5,30 of 47,1 of 5,30,47,30,47,1,5,1,5,0.6382978723404256,0.6382978723404256,0.2,0.2,Terrance McKinney,85,85,KO/TKO,1,0,29,29,0.014503343961098506,-0.024850071396465633,2023,1.4166666666666667,USA
http://ufcstats.com/fight-details/e3573545220ca4ea,2023-08-12,"Las Vegas, Nevada, USA",KO/TKO,1,3:41,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance,Juliana Miller,Luana Santos,"""Killer""",,L,W,0,0,24 of 75,63 of 105,25 of 77,64 of 106,24,75,25,77,63,105,64,106,0.32,0.3246753246753247,0.6,0.6037735849056604,Luana Santos,221,221,KO/TKO,0,1,-39,-39,0.010936234023250072,0.08210142179988794,2023,3.683333333333333,USA
http://ufcstats.com/fight-details/ca2aa660bea0cb60,2023-08-12,"Las Vegas, Nevada, USA",KO/TKO,3,3:41,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Mount,Jaqueline Amorim,Montserrat Conejo Ruiz,,,W,L,0,0,86 of 136,6 of 36,141 of 208,20 of 57,86,136,141,208,6,36,20,57,0.6323529411764706,0.6778846153846154,0.1666666666666666,0.3508771929824561,Jaqueline Amorim,221,821,KO/TKO,1,0,80,121,-0.02415697680065978,0.02219412392674448,2023,13.683333333333334,USA
http://ufcstats.com/fight-details/9479ba3cdcb1e513,2023-08-12,"Las Vegas, Nevada, USA",KO/TKO,1,4:48,3 Rnd (5-5-5),Jason Herzog,Elbows to Head From Mount,Francis Marshall,Isaac Dulgarian,"""Fire""","""The Midwest Choppa""",L,W,0,0,2 of 7,35 of 53,11 of 16,61 of 83,2,7,11,16,35,53,61,83,0.2857142857142857,0.6875,0.660377358490566,0.7349397590361446,Isaac Dulgarian,288,288,KO/TKO,0,1,-33,-50,0.060893778961159176,0.10607655229702673,2023,4.8,USA
http://ufcstats.com/fight-details/9a9479663bedf8b4,2023-08-12,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,,Josh Fremd,Jamie Pickett,,"""The Night Wolf""",W,L,0,0,31 of 80,14 of 52,59 of 109,26 of 67,31,80,59,109,14,52,26,67,0.3875,0.5412844036697247,0.2692307692307692,0.3880597014925373,Josh Fremd,300,900,Decision,1,0,17,33,0.02517295830139285,0.08512400625441001,2023,15.0,USA
http://ufcstats.com/fight-details/2c160a1d1fdbf0b0,2023-08-12,"Las Vegas, Nevada, USA",KO/TKO,1,2:19,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance,JP Buys,Marcus McGhee,"""Young Savage""","""The Maniac""",L,W,0,1,4 of 30,7 of 13,4 of 30,7 of 13,4,30,4,30,7,13,7,13,0.1333333333333333,0.1333333333333333,0.5384615384615384,0.5384615384615384,Marcus McGhee,139,139,KO/TKO,0,1,-3,-3,-0.009852125807964891,1.1312843325732147,2023,2.316666666666667,USA
http://ufcstats.com/fight-details/560a971c6ab8b854,2023-08-12,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,AJ Dobson,Tafon Nchukwi,,"""Da Don""",W,L,0,0,67 of 134,53 of 99,98 of 176,59 of 106,67,134,98,176,53,99,59,106,0.5,0.5568181818181818,0.5353535353535354,0.5566037735849056,AJ Dobson,300,900,Decision,1,0,14,39,0.018745341042403645,-0.0012964088084436276,2023,15.0,USA
http://ufcstats.com/fight-details/c57a4810c932b296,2023-08-12,"Las Vegas, Nevada, USA",KO/TKO,1,2:40,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Khalil Rountree Jr.,Chris Daukaus,,,W,L,1,0,16 of 24,8 of 21,16 of 24,14 of 28,16,24,16,24,8,21,14,28,0.6666666666666666,0.6666666666666666,0.3809523809523809,0.5,Khalil Rountree Jr.,160,160,KO/TKO,1,0,8,2,0.9482112139904791,0.041339354452832044,2023,2.6666666666666665,USA
http://ufcstats.com/fight-details/c2f730cb33df5221,2023-08-12,"Las Vegas, Nevada, USA",Submission,2,3:42,3 Rnd (5-5-5),Chris Tognoni,Arm Triangle From Side Control,Polyana Viana,Iasmin Lucindo,"""Dama de Ferro""",,L,W,0,0,10 of 25,10 of 24,41 of 68,31 of 48,10,25,41,68,10,24,31,48,0.4,0.6029411764705882,0.4166666666666667,0.6458333333333334,Iasmin Lucindo,222,522,Submission,0,1,0,10,0.06429078270903595,0.04219566311541359,2023,8.7,USA
http://ufcstats.com/fight-details/293c5f4c9aca5c54,2023-08-26,"Kallang, Singapore",KO/TKO,1,4:16,3 Rnd (5-5-5),Thomas Fan,Punches to Head On Ground,Chidi Njokuani,Michal Oleksiejczuk,"""Bang Bang""","""Hussar""",L,W,0,0,29 of 57,44 of 72,30 of 58,54 of 85,29,57,30,58,44,72,54,85,0.5087719298245614,0.5172413793103449,0.6111111111111112,0.6352941176470588,Michal Oleksiejczuk,256,256,KO/TKO,0,1,-15,-24,0.043042523957363486,0.015258820682684755,2023,4.266666666666667,Singapore
http://ufcstats.com/fight-details/e346f2b7af63e804,2023-08-12,"Las Vegas, Nevada, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Mark Smith,,Vicente Luque,Rafael Dos Anjos,"""The Silent Assassin""",,W,L,0,0,72 of 141,66 of 136,138 of 221,94 of 170,72,141,138,221,66,136,94,170,0.5106382978723404,0.6244343891402715,0.4852941176470588,0.5529411764705883,Vicente Luque,300,1500,Decision,1,0,6,44,-0.0609572565233156,-0.012610033471840632,2023,25.0,USA
http://ufcstats.com/fight-details/1b1fd32485861655,2023-08-12,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Cub Swanson,Hakeem Dawodu,,"""Mean""",W,L,0,0,77 of 156,95 of 176,107 of 195,129 of 224,77,156,107,195,95,176,129,224,0.4935897435897436,0.5487179487179488,0.5397727272727273,0.5758928571428571,Cub Swanson,300,900,Decision,1,0,-18,-22,0.021969004527081032,0.07592284452468134,2023,15.0,USA
http://ufcstats.com/fight-details/977250a28d3b8a3f,2023-08-26,"Kallang, Singapore",KO/TKO,1,3:49,3 Rnd (5-5-5),Mark Craig,Punch to Body At Distance,Billy Ray Goff,Yusaku Kinoshita,,,W,L,1,0,40 of 85,17 of 53,43 of 89,17 of 53,40,85,43,89,17,53,17,53,0.4705882352941176,0.4831460674157303,0.320754716981132,0.320754716981132,Billy Ray Goff,229,229,KO/TKO,1,0,23,26,0.9669191438693091,0.12842970595321185,2023,3.816666666666667,Singapore
http://ufcstats.com/fight-details/da6b863cf684e0ae,2023-08-26,"Kallang, Singapore",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Song Kenan,Rolando Bedoya,"""The Assassin""","""The Machine""",W,L,1,0,75 of 149,112 of 258,85 of 161,112 of 260,75,149,85,161,112,258,112,260,0.5033557046979866,0.5279503105590062,0.4341085271317829,0.4307692307692308,Song Kenan,300,900,Decision,1,0,-37,-27,0.962283067890618,0.009019140729753376,2023,15.0,Singapore
http://ufcstats.com/fight-details/48231fbd1af53674,2023-08-26,"Kallang, Singapore",KO/TKO,1,4:16,3 Rnd (5-5-5),Kevin Sataki,Punches to Head At Distance,Toshiomi Kazama,Garrett Armfield,,,L,W,0,1,15 of 31,45 of 77,15 of 31,45 of 77,15,31,15,31,45,77,45,77,0.4838709677419355,0.4838709677419355,0.5844155844155844,0.5844155844155844,Garrett Armfield,256,256,KO/TKO,0,1,-30,-30,-0.04617010726339485,0.9788172596107131,2023,4.266666666666667,Singapore
http://ufcstats.com/fight-details/bfc9989751bd0d04,2023-08-26,"Kallang, Singapore",KO/TKO,1,3:01,3 Rnd (5-5-5),Mark Craig,Punches to Head At Distance,Waldo Cortes-Acosta,Lukasz Brzeski,"""Salsa Boy""","""The Bull""",W,L,1,0,15 of 45,14 of 22,16 of 46,15 of 23,15,45,16,46,14,22,15,23,0.3333333333333333,0.3478260869565217,0.6363636363636364,0.6521739130434783,Waldo Cortes-Acosta,181,181,KO/TKO,1,0,1,1,1.075883086302246,0.022256167042617025,2023,3.0166666666666666,Singapore
http://ufcstats.com/fight-details/23865dfc8361ac62,2023-08-26,"Kallang, Singapore",KO/TKO,2,4:49,3 Rnd (5-5-5),Kevin Sataki,Elbows to Head From Back Control,Liang Na,JJ Aldrich,"""The Dragon Girl""",,L,W,0,0,11 of 41,47 of 65,27 of 61,68 of 89,11,41,27,61,47,65,68,89,0.2682926829268293,0.4426229508196721,0.7230769230769231,0.7640449438202247,JJ Aldrich,289,589,KO/TKO,0,1,-36,-41,0.0172733323140965,0.024392378039341744,2023,9.816666666666666,Singapore
http://ufcstats.com/fight-details/5531317352862978,2023-08-26,"Kallang, Singapore",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Thomas Fan,,Erin Blanchfield,Taila Santos,"""Cold Blooded""",,W,L,0,0,61 of 128,55 of 151,119 of 210,96 of 202,61,128,119,210,55,151,96,202,0.4765625,0.5666666666666667,0.3642384105960264,0.4752475247524752,Erin Blanchfield,300,900,Decision,1,0,6,23,0.054772223079905175,-0.007693982721719567,2023,15.0,Singapore
http://ufcstats.com/fight-details/c53b0f678fe2f16a,2023-08-26,"Kallang, Singapore",Decision - Split,3,5:00,3 Rnd (5-5-5),Mark Craig,,Anthony Smith,Ryan Spann,"""Lionheart""","""Superman""",W,L,0,0,91 of 147,59 of 187,91 of 147,62 of 191,91,147,91,147,59,187,62,191,0.6190476190476191,0.6190476190476191,0.3155080213903743,0.3246073298429319,Anthony Smith,300,900,Decision,1,0,32,29,0.046157238474624024,0.0799052107649692,2023,15.0,Singapore
http://ufcstats.com/fight-details/de89bea7b0dcd2d3,2023-08-26,"Kallang, Singapore",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Sataki,,Rinya Nakamura,Fernie Garcia,"""Hybred""",,W,L,0,0,36 of 57,15 of 66,56 of 84,50 of 106,36,57,56,84,15,66,50,106,0.631578947368421,0.6666666666666666,0.2272727272727272,0.4716981132075472,Rinya Nakamura,300,900,Decision,1,0,21,6,-0.013486792101341242,-0.02560558776067572,2023,15.0,Singapore
http://ufcstats.com/fight-details/dd617f6ab4916ec4,2023-08-26,"Kallang, Singapore",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Giga Chikadze,Alex Caceres,"""Ninja""","""Bruce Leeroy""",W,L,0,0,65 of 141,62 of 168,65 of 141,62 of 168,65,141,65,141,62,168,62,168,0.4609929078014184,0.4609929078014184,0.369047619047619,0.369047619047619,Giga Chikadze,300,900,Decision,1,0,3,3,0.03023693773161373,-0.030070028416985573,2023,15.0,Singapore
http://ufcstats.com/fight-details/96704d7ba3a452d9,2023-08-26,"Kallang, Singapore",KO/TKO,3,0:23,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance,Max Holloway,Chan Sung Jung,"""Blessed""","""The Korean Zombie""",W,L,2,0,75 of 128,34 of 124,75 of 128,35 of 126,75,128,75,128,34,124,35,126,0.5859375,0.5859375,0.2741935483870967,0.2777777777777778,Max Holloway,23,623,KO/TKO,1,0,41,40,2.013651240359234,-0.019701558758819283,2023,10.383333333333333,Singapore
http://ufcstats.com/fight-details/8b341eb556c97c23,2023-07-22,"London, England, United Kingdom",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Makhmud Muradov,Bryan Barberena,,"""Bam Bam""",W,L,2,0,54 of 97,28 of 81,68 of 114,81 of 138,54,97,68,114,28,81,81,138,0.5567010309278351,0.5964912280701754,0.345679012345679,0.5869565217391305,Makhmud Muradov,300,900,Decision,1,0,26,-13,1.9778603898276932,-0.03223875421968335,2023,15.0,United Kingdom
http://ufcstats.com/fight-details/f7bc845ce74f5fe7,2023-08-26,"Kallang, Singapore",KO/TKO,1,1:24,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance,Junior Tafa,Parker Porter,"""The Juggernaut""",,W,L,1,0,8 of 13,2 of 9,11 of 16,3 of 10,8,13,11,16,2,9,3,10,0.6153846153846154,0.6875,0.2222222222222222,0.3,Junior Tafa,84,84,KO/TKO,1,0,6,8,0.8923909148663939,0.026578702064487716,2023,1.4,Singapore
